id,protocol,num_bits,bit_error_rate,eve_success_rate_estimate,noise_level,attack_type
518,B92,256,0.272693,0.519531,0.0546875,PA
519,B92,64,0.188398,0.671875,0,PA
520,B92,64,0.249199,0.59375,0,PA
521,B92,128,0.286748,0.5,0.0390625,PA
522,B92,256,0.309011,0.46875,0.0273438,PA
523,B92,256,0.265503,0.539062,0.046875,PA
524,B92,64,0.276578,0.53125,0.03125,PA
525,B92,512,0.255566,0.505859,0.00585938,PA
526,B92,2048,0.284131,0.521973,0.0356445,PA
527,B92,4096,0.31503,0.506104,0.0637207,PA
528,B92,512,0.328274,0.482422,0.0605469,PA
529,B92,4096,0.281824,0.507812,0.0400391,PA
530,B92,1024,0.307908,0.498047,0.0576172,PA
531,B92,4096,0.309463,0.501953,0.057373,PA
532,B92,64,0.249888,0.515625,0,PA
533,B92,1024,0.276368,0.494141,0.0273438,PA
534,B92,1024,0.323965,0.494141,0.0664062,PA
535,B92,128,0.316559,0.453125,0.0546875,PA
536,B92,4096,0.272817,0.497559,0.0234375,PA
537,B92,64,0.297483,0.484375,0.03125,PA
538,B92,2048,0.301899,0.514648,0.0634766,PA
539,B92,4096,0.323245,0.494629,0.0744629,PA
540,B92,128,0.245931,0.523438,0,PA
541,B92,2048,0.274492,0.488281,0.0175781,PA
542,B92,1024,0.334074,0.472656,0.0839844,PA
543,B92,256,0.270441,0.503906,0.0273438,PA
544,B92,4096,0.32149,0.500732,0.0744629,PA
545,B92,256,0.307609,0.53125,0.0859375,PA
546,B92,2048,0.310097,0.496094,0.046875,PA
547,B92,64,0.300272,0.515625,0.0625,PA
548,B92,512,0.325425,0.478516,0.0820312,PA
549,B92,128,0.262097,0.492188,0.0078125,PA
550,B92,64,0.339955,0.4375,0.0625,PA
551,B92,4096,0.304016,0.494141,0.0402832,PA
552,B92,4096,0.300395,0.514648,0.0522461,PA
553,B92,4096,0.306083,0.490234,0.0495605,PA
554,B92,4096,0.318315,0.50293,0.0742188,PA
555,B92,64,0.333467,0.453125,0.046875,PA
556,B92,1024,0.298201,0.520508,0.0595703,PA
557,B92,2048,0.272693,0.503418,0.0244141,PA
558,B92,1024,0.265654,0.505859,0.0205078,PA
559,B92,64,0.294482,0.53125,0.046875,PA
560,B92,256,0.278212,0.527344,0.0546875,PA
561,B92,2048,0.32717,0.485352,0.0712891,PA
562,B92,256,0.282682,0.519531,0.0351562,PA
563,B92,4096,0.300981,0.481689,0.0388184,PA
564,B92,128,0.32241,0.460938,0.0546875,PA
565,B92,512,0.294509,0.53125,0.0585938,PA
566,B92,64,0.288956,0.5625,0.046875,PA
567,B92,512,0.302985,0.478516,0.0351562,PA
568,B92,512,0.28009,0.490234,0.0351562,PA
569,B92,64,0.332015,0.4375,0.109375,PA
570,B92,2048,0.326034,0.496094,0.0830078,PA
571,B92,128,0.336989,0.460938,0.0234375,PA
572,B92,128,0.306586,0.421875,0.0078125,PA
573,B92,4096,0.301077,0.487305,0.0454102,PA
574,B92,2048,0.302217,0.493164,0.0551758,PA
575,B92,512,0.261677,0.517578,0.0234375,PA
576,B92,4096,0.30942,0.505859,0.0700684,PA
577,B92,64,0.262725,0.515625,0,PA
578,B92,64,0.285275,0.5,0,PA
579,B92,64,0.289998,0.5,0.03125,PA
580,B92,128,0.290896,0.476562,0.03125,PA
581,B92,4096,0.278061,0.500488,0.0280762,PA
582,B92,512,0.289979,0.503906,0.0527344,PA
583,B92,1024,0.328211,0.490234,0.078125,PA
584,B92,512,0.252365,0.546875,0.015625,PA
585,B92,512,0.307231,0.5,0.0683594,PA
586,B92,4096,0.282242,0.500244,0.029541,PA
587,B92,2048,0.309124,0.503418,0.0585938,PA
588,B92,512,0.292546,0.513672,0.0429688,PA
589,B92,256,0.302138,0.5,0.046875,PA
590,B92,64,0.262647,0.578125,0.03125,PA
591,B92,512,0.30333,0.525391,0.0507812,PA
592,B92,2048,0.29165,0.5,0.0439453,PA
593,B92,64,0.317077,0.515625,0.03125,PA
594,B92,256,0.28409,0.523438,0.0585938,PA
595,B92,2048,0.251575,0.520508,0.0117188,PA
596,B92,1024,0.325392,0.491211,0.0761719,PA
597,B92,4096,0.298409,0.49585,0.0534668,PA
598,B92,128,0.320544,0.453125,0.0546875,PA
599,B92,256,0.296564,0.492188,0.0546875,PA
600,B92,1024,0.291383,0.515625,0.0351562,PA
601,B92,2048,0.319874,0.484375,0.0693359,PA
602,B92,256,0.291226,0.460938,0.03125,PA
603,B92,1024,0.284987,0.490234,0.0283203,PA
604,B92,128,0.289966,0.507812,0.03125,PA
605,B92,64,0.318752,0.5,0.046875,PA
606,B92,1024,0.314834,0.483398,0.0478516,PA
607,B92,1024,0.273917,0.53125,0.0371094,PA
608,B92,512,0.314085,0.505859,0.0605469,PA
609,B92,1024,0.303643,0.504883,0.0595703,PA
610,B92,2048,0.31731,0.508789,0.074707,PA
611,B92,256,0.302728,0.515625,0.0585938,PA
612,B92,128,0.312168,0.507812,0.0625,PA
613,B92,2048,0.308105,0.490723,0.0532227,PA
614,B92,4096,0.272778,0.493652,0.017334,PA
615,B92,64,0.325442,0.46875,0.0625,PA
616,B92,128,0.238893,0.539062,0,PA
617,B92,512,0.326839,0.466797,0.0722656,PA
618,B92,64,0.2607,0.546875,0.015625,PA
619,B92,1024,0.315099,0.487305,0.0634766,PA
620,B92,128,0.340652,0.453125,0.0859375,PA
621,B92,256,0.309566,0.480469,0.0546875,PA
622,B92,512,0.289942,0.505859,0.0390625,PA
623,B92,512,0.305428,0.484375,0.0390625,PA
624,B92,512,0.292723,0.539062,0.0390625,PA
625,B92,2048,0.319972,0.484863,0.0683594,PA
626,B92,2048,0.28059,0.497559,0.0322266,PA
627,B92,1024,0.264539,0.504883,0.0146484,PA
628,B92,128,0.282028,0.515625,0.0390625,PA
629,B92,1024,0.264411,0.50293,0.0107422,PA
630,B92,2048,0.313103,0.486328,0.0615234,PA
631,B92,128,0.295299,0.515625,0.0703125,PA
632,B92,4096,0.292268,0.501465,0.0397949,PA
633,B92,4096,0.281861,0.516602,0.0378418,PA
634,B92,128,0.265919,0.5,0.015625,PA
635,B92,128,0.272821,0.546875,0.0234375,PA
636,B92,256,0.274946,0.46875,0.00390625,PA
637,B92,128,0.323262,0.398438,0.0390625,PA
638,B92,128,0.30025,0.445312,0.046875,PA
639,B92,2048,0.278326,0.487793,0.0253906,PA
640,B92,1024,0.277048,0.503906,0.0419922,PA
641,B92,256,0.334742,0.476562,0.078125,PA
642,B92,2048,0.312358,0.496094,0.0678711,PA
643,B92,2048,0.316779,0.493652,0.0712891,PA
644,B92,512,0.274613,0.478516,0.0117188,PA
645,B92,2048,0.282388,0.516602,0.0449219,PA
646,B92,64,0.291091,0.484375,0.0625,PA
647,B92,4096,0.267017,0.495605,0.0158691,PA
648,B92,256,0.242923,0.539062,0.0195312,PA
649,B92,1024,0.266637,0.50293,0.0166016,PA
650,B92,1024,0.324905,0.492188,0.0644531,PA
651,B92,64,0.3244,0.453125,0.046875,PA
652,B92,64,0.288417,0.5625,0.03125,PA
653,B92,4096,0.326525,0.489746,0.0671387,PA
654,B92,256,0.289194,0.542969,0.0507812,PA
655,B92,256,0.281364,0.484375,0.0234375,PA
656,B92,512,0.31964,0.46875,0.0722656,PA
657,B92,128,0.282161,0.5,0.03125,PA
658,B92,128,0.296605,0.476562,0.0390625,PA
659,B92,512,0.310372,0.5,0.0683594,PA
660,B92,4096,0.271368,0.493896,0.0153809,PA
661,B92,512,0.308179,0.447266,0.015625,PA
662,B92,4096,0.311131,0.485352,0.0449219,PA
663,B92,1024,0.311553,0.460938,0.0410156,PA
664,B92,1024,0.260402,0.518555,0.0107422,PA
665,B92,1024,0.26461,0.490234,0.0078125,PA
666,B92,128,0.307044,0.507812,0.0703125,PA
667,B92,512,0.265056,0.525391,0.0195312,PA
668,B92,512,0.296269,0.494141,0.0390625,PA
669,B92,64,0.297251,0.53125,0.046875,PA
670,B92,64,0.30031,0.53125,0.09375,PA
671,B92,2048,0.300736,0.489258,0.0449219,PA
672,B92,128,0.287788,0.484375,0.046875,PA
673,B92,512,0.296626,0.511719,0.0605469,PA
674,B92,4096,0.281175,0.496582,0.0317383,PA
675,B92,4096,0.283134,0.497314,0.0317383,PA
676,B92,1024,0.300034,0.495117,0.0390625,PA
677,B92,512,0.279673,0.496094,0.0234375,PA
678,B92,64,0.2668,0.53125,0.03125,PA
679,B92,64,0.290198,0.4375,0.015625,PA
680,B92,2048,0.269678,0.490723,0.0131836,PA
681,B92,512,0.277436,0.482422,0.0195312,PA
682,B92,128,0.264164,0.523438,0,PA
683,B92,2048,0.269084,0.495117,0.012207,PA
684,B92,2048,0.268257,0.505371,0.0258789,PA
685,B92,4096,0.305968,0.502441,0.0605469,PA
686,B92,256,0.270242,0.542969,0.03125,PA
687,B92,64,0.344568,0.453125,0.078125,PA
688,B92,128,0.300671,0.546875,0.09375,PA
689,B92,64,0.287491,0.5,0.046875,PA
690,B92,64,0.333291,0.453125,0.140625,PA
691,B92,4096,0.290641,0.517578,0.0527344,PA
692,B92,256,0.280746,0.527344,0.0625,PA
693,B92,64,0.293595,0.546875,0.078125,PA
694,B92,512,0.314468,0.513672,0.0839844,PA
695,B92,64,0.250437,0.53125,0.015625,PA
696,B92,256,0.293933,0.507812,0.0585938,PA
697,B92,64,0.244431,0.578125,0.015625,PA
698,B92,64,0.314984,0.515625,0.078125,PA
699,B92,64,0.28368,0.53125,0.0625,PA
700,B92,4096,0.269022,0.503662,0.0192871,PA
701,B92,512,0.30437,0.501953,0.0546875,PA
702,B92,64,0.293182,0.484375,0.0625,PA
703,B92,256,0.31559,0.476562,0.0507812,PA
704,B92,1024,0.292761,0.470703,0.0273438,PA
705,B92,256,0.246791,0.585938,0.0664062,PA
706,B92,256,0.260674,0.527344,0.03125,PA
707,B92,1024,0.288892,0.485352,0.0507812,PA
708,B92,64,0.278954,0.5625,0.078125,PA
709,B92,2048,0.263155,0.505371,0.0146484,PA
710,B92,256,0.26326,0.550781,0.0351562,PA
711,B92,2048,0.293894,0.497559,0.0478516,PA
712,B92,128,0.293555,0.453125,0.03125,PA
713,B92,256,0.261306,0.523438,0.0351562,PA
714,B92,512,0.316414,0.509766,0.0566406,PA
715,B92,2048,0.278933,0.511719,0.0361328,PA
716,B92,1024,0.312027,0.500977,0.0634766,PA
717,B92,64,0.276606,0.5,0.015625,PA
718,B92,64,0.330101,0.40625,0.015625,PA
719,B92,2048,0.30289,0.509277,0.0551758,PA
720,B92,128,0.249005,0.554688,0.015625,PA
721,B92,256,0.298294,0.535156,0.0976562,PA
722,B92,128,0.303734,0.523438,0.0625,PA
723,B92,1024,0.295198,0.520508,0.0595703,PA
724,B92,256,0.261248,0.503906,0.03125,PA
725,B92,256,0.321498,0.453125,0.046875,PA
726,B92,128,0.312433,0.453125,0.0546875,PA
727,B92,2048,0.262062,0.507812,0.0185547,PA
728,B92,1024,0.325831,0.488281,0.0683594,PA
729,B92,2048,0.303532,0.491211,0.0517578,PA
730,B92,128,0.318198,0.398438,0.015625,PA
731,B92,64,0.287061,0.46875,0.015625,PA
732,B92,64,0.337146,0.46875,0.09375,PA
733,B92,4096,0.283266,0.498047,0.0341797,PA
734,B92,128,0.26162,0.492188,0,PA
735,B92,4096,0.306339,0.503662,0.057373,PA
736,B92,64,0.273376,0.484375,0.015625,PA
737,B92,64,0.331165,0.4375,0.046875,PA
738,B92,2048,0.281241,0.494629,0.0332031,PA
739,B92,64,0.311007,0.484375,0.046875,PA
740,B92,1024,0.278609,0.505859,0.03125,PA
741,B92,2048,0.327623,0.484375,0.0727539,PA
742,B92,2048,0.265775,0.516113,0.0249023,PA
743,B92,64,0.329507,0.46875,0.046875,PA
744,B92,128,0.317601,0.484375,0.0703125,PA
745,B92,4096,0.313581,0.499756,0.0610352,PA
746,B92,256,0.293188,0.519531,0.0429688,PA
747,B92,128,0.295477,0.5,0.0625,PA
748,B92,256,0.284821,0.507812,0.0546875,PA
749,B92,256,0.275299,0.523438,0.03125,PA
750,B92,2048,0.286326,0.518066,0.0444336,PA
751,B92,512,0.320014,0.472656,0.0410156,PA
752,B92,2048,0.284963,0.50293,0.0419922,PA
753,B92,128,0.331917,0.445312,0.0859375,PA
754,B92,2048,0.267247,0.501465,0.0234375,PA
755,B92,256,0.283199,0.507812,0.0429688,PA
756,B92,256,0.27812,0.5,0.0351562,PA
757,B92,4096,0.263512,0.492432,0.0114746,PA
758,B92,64,0.329138,0.46875,0.046875,PA
759,B92,256,0.288045,0.511719,0.0351562,PA
760,B92,1024,0.283692,0.496094,0.0263672,PA
761,B92,128,0.289047,0.476562,0.0234375,PA
762,B92,256,0.272621,0.484375,0.0234375,PA
763,B92,4096,0.300112,0.496826,0.0471191,PA
764,B92,4096,0.266163,0.500732,0.0158691,PA
765,B92,512,0.331264,0.480469,0.0703125,PA
766,B92,512,0.290014,0.505859,0.0410156,PA
767,B92,128,0.235803,0.609375,0.0546875,PA
768,B92,256,0.284159,0.523438,0.046875,PA
769,B92,64,0.258669,0.5,0.03125,PA
770,B92,64,0.254368,0.53125,0.015625,PA
771,B92,4096,0.297526,0.499512,0.0478516,PA
772,B92,1024,0.279928,0.487305,0.0224609,PA
773,B92,1024,0.314671,0.480469,0.0634766,PA
774,B92,128,0.323146,0.460938,0.0859375,PA
775,B92,64,0.341344,0.4375,0.09375,PA
776,B92,128,0.271268,0.539062,0.046875,PA
777,B92,2048,0.313451,0.491699,0.0634766,PA
778,B92,128,0.318422,0.453125,0.0078125,PA
779,B92,1024,0.266562,0.521484,0.0292969,PA
780,B92,512,0.286062,0.470703,0.0273438,PA
781,B92,512,0.284463,0.511719,0.0429688,PA
782,B92,4096,0.28122,0.500488,0.0319824,PA
783,B92,2048,0.311406,0.522461,0.0742188,PA
784,B92,128,0.29813,0.484375,0.046875,PA
785,B92,128,0.253027,0.570312,0.0234375,PA
786,B92,512,0.283885,0.476562,0.0234375,PA
787,B92,4096,0.325754,0.495361,0.0737305,PA
788,B92,1024,0.277788,0.492188,0.0224609,PA
789,B92,1024,0.31871,0.495117,0.0644531,PA
790,B92,512,0.294907,0.513672,0.0488281,PA
791,B92,64,0.319414,0.484375,0.140625,PA
792,B92,512,0.310888,0.501953,0.0878906,PA
793,B92,2048,0.31055,0.486328,0.0507812,PA
794,B92,256,0.325265,0.496094,0.0859375,PA
795,B92,4096,0.31562,0.493896,0.0622559,PA
796,B92,4096,0.283139,0.497314,0.034668,PA
797,B92,64,0.25655,0.546875,0,PA
798,B92,4096,0.313804,0.493408,0.0600586,PA
799,B92,4096,0.306857,0.510498,0.0637207,PA
800,B92,64,0.328895,0.484375,0.09375,PA
801,B92,128,0.352222,0.40625,0.0546875,PA
802,B92,128,0.338497,0.40625,0.0390625,PA
803,B92,256,0.277394,0.46875,0.015625,PA
804,B92,128,0.330374,0.460938,0.0546875,PA
805,B92,256,0.269146,0.515625,0.03125,PA
806,B92,2048,0.261995,0.498535,0.012207,PA
807,B92,512,0.266538,0.484375,0.00585938,PA
808,B92,128,0.273076,0.484375,0.0078125,PA
809,B92,256,0.282125,0.492188,0.0273438,PA
810,B92,128,0.270827,0.515625,0.015625,PA
811,B92,4096,0.272085,0.506592,0.0270996,PA
812,B92,64,0.261654,0.5,0.015625,PA
813,B92,512,0.314986,0.474609,0.0625,PA
814,B92,512,0.270041,0.503906,0.0292969,PA
815,B92,128,0.258368,0.546875,0.0234375,PA
816,B92,128,0.290226,0.5625,0.0703125,PA
817,B92,256,0.306489,0.515625,0.046875,PA
818,B92,128,0.286688,0.484375,0.0390625,PA
819,B92,1024,0.256608,0.519531,0.015625,PA
820,B92,1024,0.292803,0.518555,0.0615234,PA
821,B92,256,0.248338,0.523438,0.0078125,PA
822,B92,1024,0.308439,0.489258,0.0830078,PA
823,B92,1024,0.312219,0.492188,0.0625,PA
824,B92,1024,0.280995,0.491211,0.0292969,PA
825,B92,1024,0.319149,0.500977,0.0703125,PA
826,B92,4096,0.264666,0.500488,0.0202637,PA
827,B92,512,0.295926,0.470703,0.0234375,PA
828,B92,2048,0.319286,0.501465,0.0576172,PA
829,B92,1024,0.319043,0.490234,0.0605469,PA
830,B92,1024,0.256513,0.513672,0.00976562,PA
831,B92,128,0.301953,0.484375,0.0234375,PA
832,B92,4096,0.271966,0.509033,0.0231934,PA
833,B92,1024,0.291138,0.492188,0.0429688,PA
834,B92,256,0.314639,0.507812,0.0507812,PA
835,B92,256,0.325675,0.441406,0.0703125,PA
836,B92,64,0.308111,0.484375,0.078125,PA
837,B92,128,0.218126,0.632812,0.0390625,PA
838,B92,512,0.296406,0.486328,0.0390625,PA
839,B92,2048,0.260707,0.51709,0.019043,PA
840,B92,256,0.258743,0.535156,0.0078125,PA
841,B92,4096,0.2836,0.489502,0.0270996,PA
842,B92,128,0.303199,0.523438,0.0859375,PA
843,B92,2048,0.326743,0.494629,0.0766602,PA
844,B92,2048,0.293544,0.487305,0.0371094,PA
845,B92,1024,0.275581,0.520508,0.03125,PA
846,B92,1024,0.278008,0.500977,0.03125,PA
847,B92,256,0.313898,0.472656,0.046875,PA
848,B92,2048,0.274379,0.50293,0.0249023,PA
849,B92,4096,0.285788,0.49292,0.032959,PA
850,B92,2048,0.312928,0.512695,0.0595703,PA
851,B92,512,0.310317,0.484375,0.0488281,PA
852,B92,256,0.276959,0.464844,0.00390625,PA
853,B92,64,0.260335,0.515625,0.015625,PA
854,B92,64,0.231318,0.5625,0.015625,PA
855,B92,2048,0.31553,0.509766,0.065918,PA
856,B92,64,0.290958,0.484375,0.03125,PA
857,B92,512,0.309697,0.533203,0.0664062,PA
858,B92,512,0.317368,0.5,0.0722656,PA
859,B92,64,0.271638,0.5,0.015625,PA
860,B92,2048,0.305035,0.506348,0.0541992,PA
861,B92,2048,0.285107,0.507812,0.0380859,PA
862,B92,2048,0.310446,0.503418,0.0561523,PA
863,B92,1024,0.308684,0.521484,0.0634766,PA
864,B92,512,0.299618,0.515625,0.046875,PA
865,B92,1024,0.302216,0.479492,0.0429688,PA
866,B92,1024,0.303789,0.481445,0.0517578,PA
867,B92,4096,0.274021,0.51709,0.0314941,PA
868,B92,4096,0.276055,0.487305,0.0195312,PA
869,B92,64,0.310869,0.5,0.0625,PA
870,B92,512,0.268941,0.513672,0.0253906,PA
871,B92,4096,0.269934,0.510986,0.0266113,PA
872,B92,4096,0.315368,0.502686,0.0690918,PA
873,B92,4096,0.263495,0.507568,0.0168457,PA
874,B92,128,0.272519,0.515625,0.09375,PA
875,B92,256,0.261602,0.527344,0.0195312,PA
876,B92,2048,0.293226,0.496094,0.0395508,PA
877,B92,2048,0.257766,0.51709,0.0141602,PA
878,B92,2048,0.273335,0.538086,0.0454102,PA
879,B92,4096,0.255165,0.506836,0.00708008,PA
880,B92,4096,0.274756,0.489258,0.0212402,PA
881,B92,2048,0.287546,0.500488,0.0410156,PA
882,B92,4096,0.291891,0.496826,0.0356445,PA
883,B92,256,0.275344,0.503906,0.03125,PA
884,B92,256,0.310749,0.523438,0.0585938,PA
885,B92,64,0.309079,0.46875,0.03125,PA
886,B92,4096,0.266195,0.503906,0.0183105,PA
887,B92,512,0.292095,0.511719,0.046875,PA
888,B92,128,0.23732,0.554688,0.0234375,PA
889,B92,4096,0.278611,0.505371,0.0270996,PA
890,B92,2048,0.290769,0.49707,0.0439453,PA
891,B92,4096,0.306847,0.503906,0.0593262,PA
892,B92,128,0.278461,0.460938,0.015625,PA
893,B92,128,0.375141,0.375,0.03125,PA
894,B92,256,0.318116,0.492188,0.0820312,PA
895,B92,256,0.309042,0.488281,0.0351562,PA
896,B92,128,0.271724,0.523438,0.015625,PA
897,B92,512,0.332767,0.46875,0.0839844,PA
898,B92,2048,0.312652,0.501953,0.0688477,PA
899,B92,128,0.317725,0.507812,0.09375,PA
900,B92,4096,0.274513,0.500732,0.0239258,PA
901,B92,1024,0.280494,0.521484,0.0419922,PA
902,B92,128,0.316143,0.492188,0.046875,PA
903,B92,128,0.285065,0.476562,0.015625,PA
904,B92,2048,0.293788,0.482422,0.0297852,PA
905,B92,64,0.299488,0.515625,0.03125,PA
906,B92,2048,0.316014,0.484863,0.0664062,PA
907,B92,128,0.347278,0.40625,0.078125,PA
908,B92,1024,0.262885,0.507812,0.0195312,PA
909,B92,256,0.303266,0.464844,0.0351562,PA
910,B92,512,0.269715,0.513672,0.0273438,PA
911,B92,64,0.212493,0.59375,0.03125,PA
912,B92,1024,0.281701,0.493164,0.0332031,PA
913,B92,4096,0.304842,0.506348,0.0603027,PA
914,B92,4096,0.27742,0.495361,0.0231934,PA
915,B92,64,0.324481,0.453125,0.046875,PA
916,B92,256,0.255649,0.542969,0.0429688,PA
917,B92,4096,0.270085,0.512451,0.0268555,PA
918,B92,128,0.315385,0.515625,0.0859375,PA
919,B92,128,0.310969,0.46875,0.015625,PA
920,B92,64,0.262085,0.515625,0.015625,PA
921,B92,256,0.344557,0.414062,0.046875,PA
922,B92,1024,0.31651,0.496094,0.0625,PA
923,B92,2048,0.296399,0.486816,0.0444336,PA
924,B92,4096,0.296742,0.502197,0.048584,PA
925,B92,64,0.297745,0.53125,0.0625,PA
926,B92,256,0.302068,0.527344,0.0507812,PA
927,B92,2048,0.316578,0.481934,0.0644531,PA
928,B92,128,0.302309,0.515625,0.0703125,PA
929,B92,128,0.316263,0.515625,0.0625,PA
930,B92,256,0.287255,0.5,0.0390625,PA
931,B92,64,0.192204,0.65625,0.015625,PA
932,B92,1024,0.318587,0.495117,0.0712891,PA
933,B92,1024,0.257296,0.535156,0.0302734,PA
934,B92,1024,0.247864,0.520508,0.00488281,PA
935,B92,64,0.227925,0.5625,0.015625,PA
936,B92,256,0.324728,0.476562,0.0429688,PA
937,B92,128,0.328148,0.445312,0.03125,PA
938,B92,2048,0.284661,0.491211,0.0356445,PA
939,B92,4096,0.286978,0.503662,0.0410156,PA
940,B92,256,0.339869,0.464844,0.101562,PA
941,B92,128,0.303897,0.53125,0.0546875,PA
942,B92,2048,0.30495,0.499512,0.0571289,PA
943,B92,64,0.285484,0.5,0,PA
944,B92,512,0.277418,0.527344,0.0488281,PA
945,B92,1024,0.27596,0.496094,0.0322266,PA
946,B92,1024,0.295771,0.504883,0.0537109,PA
947,B92,64,0.266443,0.5,0.015625,PA
948,B92,1024,0.324598,0.480469,0.0595703,PA
949,B92,64,0.316008,0.484375,0.0625,PA
950,B92,2048,0.282849,0.491211,0.0219727,PA
951,B92,128,0.320968,0.507812,0.0625,PA
952,B92,256,0.289161,0.496094,0.0664062,PA
953,B92,128,0.2831,0.460938,0.0234375,PA
954,B92,128,0.308852,0.4375,0.046875,PA
955,B92,1024,0.275372,0.5,0.0292969,PA
956,B92,4096,0.313879,0.491699,0.0600586,PA
957,B92,128,0.315307,0.484375,0.0234375,PA
958,B92,64,0.312667,0.421875,0.046875,PA
959,B92,4096,0.323179,0.494629,0.0710449,PA
960,B92,256,0.290356,0.476562,0.0234375,PA
961,B92,2048,0.26575,0.503418,0.0161133,PA
962,B92,512,0.304271,0.441406,0.0234375,PA
963,B92,4096,0.287904,0.501221,0.0478516,PA
964,B92,4096,0.266938,0.497559,0.0166016,PA
965,B92,64,0.257943,0.609375,0.0625,PA
966,B92,256,0.309923,0.488281,0.0585938,PA
967,B92,1024,0.258075,0.510742,0.015625,PA
968,B92,256,0.310905,0.464844,0.046875,PA
969,B92,512,0.299139,0.474609,0.0429688,PA
970,B92,1024,0.272288,0.483398,0.0117188,PA
971,B92,2048,0.306643,0.477539,0.0488281,PA
972,B92,512,0.291418,0.556641,0.078125,PA
973,B92,1024,0.329708,0.483398,0.0664062,PA
974,B92,128,0.278076,0.492188,0.0078125,PA
975,B92,128,0.325563,0.460938,0.09375,PA
976,B92,4096,0.296044,0.50293,0.0427246,PA
977,B92,4096,0.282555,0.499512,0.0339355,PA
978,B92,2048,0.288727,0.495605,0.0371094,PA
979,B92,64,0.24,0.546875,0,PA
980,B92,1024,0.271064,0.483398,0.0117188,PA
981,B92,2048,0.27017,0.506348,0.0229492,PA
982,B92,256,0.280649,0.464844,0.0195312,PA
983,B92,4096,0.272314,0.500977,0.0219727,PA
984,B92,1024,0.286655,0.490234,0.0380859,PA
985,B92,512,0.3221,0.460938,0.0722656,PA
986,B92,128,0.301188,0.429688,0.0234375,PA
987,B92,1024,0.285931,0.495117,0.0498047,PA
988,B92,4096,0.280089,0.50293,0.0268555,PA
989,B92,512,0.29198,0.488281,0.0292969,PA
990,B92,128,0.259591,0.546875,0.03125,PA
991,B92,512,0.294466,0.494141,0.0429688,PA
992,B92,64,0.283364,0.484375,0.046875,PA
993,B92,128,0.340367,0.453125,0.0625,PA
994,B92,256,0.246437,0.550781,0.0273438,PA
995,B92,128,0.332617,0.390625,0.0078125,PA
996,B92,4096,0.31042,0.507324,0.0673828,PA
997,B92,64,0.282396,0.484375,0,PA
998,B92,2048,0.260864,0.520996,0.0224609,PA
999,B92,2048,0.310521,0.501465,0.0668945,PA
1000,B92,1024,0.298108,0.480469,0.0361328,PA
