id,protocol,num_bits,bit_error_rate,eve_success_rate_estimate,noise_level,attack_type
482,BB84,4096,0.0348497,0.497559,0.0222168,IRA
483,BB84,512,0.0843304,0.513672,0.0585938,IRA
484,BB84,128,0.0983853,0.5,0.0390625,IRA
485,BB84,64,0.0458643,0.5,0.015625,IRA
486,BB84,4096,0.073562,0.498779,0.0483398,IRA
487,BB84,128,0.0154646,0.515625,0.0078125,IRA
488,BB84,256,0.0539071,0.484375,0.0351562,IRA
489,BB84,1024,0.0320643,0.496094,0.0214844,IRA
490,BB84,256,0.0799514,0.480469,0.0664062,IRA
491,BB84,512,0.0267191,0.484375,0.015625,IRA
492,BB84,512,0.0780751,0.501953,0.0527344,IRA
493,BB84,64,0.0408926,0.53125,0.0625,IRA
494,BB84,256,0.0268991,0.546875,0.0195312,IRA
495,BB84,1024,0.0282501,0.507812,0.0175781,IRA
496,BB84,256,0.0666106,0.503906,0.0429688,IRA
497,BB84,2048,0.0765219,0.510742,0.0576172,IRA
498,BB84,256,0.0756743,0.46875,0.0625,IRA
499,BB84,4096,0.0338005,0.507324,0.0239258,IRA
500,BB84,2048,0.0331417,0.508789,0.0292969,IRA
501,BB84,64,0.0295917,0.515625,0,IRA
502,BB84,64,0.0890066,0.515625,0.078125,IRA
503,BB84,512,0.0323082,0.507812,0.0273438,IRA
504,BB84,2048,0.024754,0.484863,0.0195312,IRA
505,BB84,128,0.0560907,0.492188,0.03125,IRA
506,BB84,1024,0.0211436,0.47168,0.0126953,IRA
507,BB84,4096,0.0281959,0.504639,0.0222168,IRA
508,BB84,256,0.0925596,0.535156,0.109375,IRA
509,BB84,128,0.0719931,0.40625,0.078125,IRA
510,BB84,1024,0.0356404,0.504883,0.0224609,IRA
511,BB84,4096,0.0850758,0.49585,0.0605469,IRA
512,BB84,2048,0.0126968,0.498535,0.00732422,IRA
513,BB84,4096,0.080362,0.495117,0.065918,IRA
514,BB84,2048,0.0983544,0.505859,0.0859375,IRA
515,BB84,128,0.022074,0.507812,0.015625,IRA
516,BB84,512,0.0136537,0.519531,0.0175781,IRA
517,BB84,64,0.0913398,0.484375,0.0625,IRA
518,BB84,256,0.0286599,0.457031,0.0390625,IRA
519,BB84,2048,0.0677489,0.522949,0.0473633,IRA
520,BB84,1024,0.0621327,0.477539,0.0517578,IRA
521,BB84,4096,0.0911688,0.494873,0.0703125,IRA
522,BB84,1024,0.0302059,0.515625,0.0273438,IRA
523,BB84,2048,0.0385191,0.504883,0.027832,IRA
524,BB84,1024,0.0212171,0.499023,0.0107422,IRA
525,BB84,1024,0.0837623,0.483398,0.0615234,IRA
526,BB84,128,0.0466843,0.515625,0.0703125,IRA
527,BB84,256,0.0300846,0.507812,0.0273438,IRA
528,BB84,1024,0.0786794,0.494141,0.0498047,IRA
529,BB84,512,0.0458349,0.451172,0.0292969,IRA
530,BB84,2048,0.0130055,0.521973,0.00878906,IRA
531,BB84,64,0.0171291,0.40625,0.015625,IRA
532,BB84,128,0.0900329,0.507812,0.0625,IRA
533,BB84,128,0.0896183,0.523438,0.0390625,IRA
534,BB84,1024,0.0334218,0.466797,0.0253906,IRA
535,BB84,1024,0.0469312,0.49707,0.0410156,IRA
536,BB84,64,0.0574806,0.53125,0.015625,IRA
537,BB84,128,0.0781701,0.460938,0.03125,IRA
538,BB84,64,0.0654221,0.5625,0.109375,IRA
539,BB84,512,0.0563352,0.501953,0.0449219,IRA
540,BB84,2048,0.0523576,0.490723,0.0410156,IRA
541,BB84,128,0.0309942,0.507812,0.015625,IRA
542,BB84,1024,0.0174725,0.486328,0.0166016,IRA
543,BB84,128,0.0624108,0.515625,0.0625,IRA
544,BB84,4096,0.055781,0.499023,0.0444336,IRA
545,BB84,256,0.0349287,0.527344,0.03125,IRA
546,BB84,2048,0.0470438,0.493652,0.0322266,IRA
547,BB84,1024,0.0766893,0.495117,0.0537109,IRA
548,BB84,4096,0.0135475,0.502197,0.0107422,IRA
549,BB84,1024,0.0531844,0.510742,0.0390625,IRA
550,BB84,1024,0.0378681,0.535156,0.0302734,IRA
551,BB84,1024,0.0844219,0.500977,0.0673828,IRA
552,BB84,128,0.020242,0.546875,0.015625,IRA
553,BB84,4096,0.0692875,0.494385,0.0532227,IRA
554,BB84,512,0.0478805,0.505859,0.03125,IRA
555,BB84,256,0.0813394,0.46875,0.0742188,IRA
556,BB84,2048,0.0377274,0.498535,0.0327148,IRA
557,BB84,4096,0.0280777,0.495605,0.0231934,IRA
558,BB84,4096,0.0102474,0.504395,0.00756836,IRA
559,BB84,1024,0.0570131,0.504883,0.0458984,IRA
560,BB84,256,0.0372807,0.472656,0.0273438,IRA
561,BB84,512,0.0977437,0.453125,0.0664062,IRA
562,BB84,4096,0.0606361,0.501465,0.0495605,IRA
563,BB84,512,0.0255455,0.441406,0.0195312,IRA
564,BB84,64,0.0829984,0.59375,0.0625,IRA
565,BB84,512,0.0866164,0.492188,0.0683594,IRA
566,BB84,4096,0.0913053,0.500488,0.0678711,IRA
567,BB84,1024,0.0492258,0.496094,0.0322266,IRA
568,BB84,512,0.0901427,0.494141,0.0625,IRA
569,BB84,2048,0.0246286,0.514648,0.0175781,IRA
570,BB84,64,0.016603,0.46875,0,IRA
571,BB84,1024,0.067559,0.506836,0.0517578,IRA
572,BB84,2048,0.0597188,0.481445,0.0439453,IRA
573,BB84,128,0.0865049,0.507812,0.0859375,IRA
574,BB84,64,0.0664441,0.53125,0.046875,IRA
575,BB84,1024,0.0330172,0.511719,0.0390625,IRA
576,BB84,512,0.0785744,0.505859,0.0664062,IRA
577,BB84,1024,0.061153,0.503906,0.0458984,IRA
578,BB84,128,0.0237611,0.492188,0.03125,IRA
579,BB84,128,0.0269635,0.46875,0.03125,IRA
580,BB84,64,0.0773698,0.5,0.078125,IRA
581,BB84,1024,0.0723884,0.495117,0.0488281,IRA
582,BB84,4096,0.0729564,0.503662,0.0515137,IRA
583,BB84,64,0.0806538,0.375,0.03125,IRA
584,BB84,2048,0.026381,0.495117,0.0209961,IRA
585,BB84,64,0.0879846,0.484375,0.0625,IRA
586,BB84,1024,0.0290786,0.505859,0.0166016,IRA
587,BB84,512,0.014354,0.515625,0.0117188,IRA
588,BB84,256,0.0934167,0.539062,0.105469,IRA
589,BB84,128,0.0662236,0.46875,0.0546875,IRA
590,BB84,512,0.0252928,0.507812,0.0136719,IRA
591,BB84,256,0.0733041,0.457031,0.0703125,IRA
592,BB84,1024,0.0583331,0.486328,0.0341797,IRA
593,BB84,64,0.0507538,0.578125,0.09375,IRA
594,BB84,256,0.011432,0.511719,0.015625,IRA
595,BB84,4096,0.055058,0.50415,0.0378418,IRA
596,BB84,512,0.0605385,0.488281,0.0566406,IRA
597,BB84,256,0.0446823,0.515625,0.03125,IRA
598,BB84,128,0.0793884,0.59375,0.0546875,IRA
599,BB84,128,0.0623451,0.515625,0.046875,IRA
600,BB84,512,0.0264979,0.515625,0.0078125,IRA
601,BB84,4096,0.0754994,0.514404,0.0493164,IRA
602,BB84,4096,0.0273316,0.499756,0.0195312,IRA
603,BB84,128,0.0619183,0.507812,0.0390625,IRA
604,BB84,128,0.0623282,0.492188,0.03125,IRA
605,BB84,4096,0.0437735,0.49585,0.0283203,IRA
606,BB84,128,0.0368541,0.515625,0.0234375,IRA
607,BB84,128,0.0947062,0.5,0.0546875,IRA
608,BB84,512,0.0125737,0.492188,0.00195312,IRA
609,BB84,4096,0.0829933,0.503174,0.0617676,IRA
610,BB84,128,0.0682473,0.507812,0.0625,IRA
611,BB84,256,0.0788236,0.53125,0.0625,IRA
612,BB84,128,0.0784101,0.515625,0.0546875,IRA
613,BB84,256,0.0844461,0.527344,0.0742188,IRA
614,BB84,64,0.0417455,0.53125,0,IRA
615,BB84,128,0.0373929,0.460938,0.03125,IRA
616,BB84,2048,0.0772635,0.51709,0.0571289,IRA
617,BB84,4096,0.0141159,0.509033,0.0117188,IRA
618,BB84,4096,0.0693899,0.505615,0.0490723,IRA
619,BB84,64,0.048434,0.484375,0.03125,IRA
620,BB84,2048,0.0315951,0.512207,0.0229492,IRA
621,BB84,1024,0.0995305,0.527344,0.0703125,IRA
622,BB84,512,0.0468014,0.564453,0.0390625,IRA
623,BB84,1024,0.0873557,0.500977,0.0703125,IRA
624,BB84,512,0.0269403,0.53125,0.0136719,IRA
625,BB84,256,0.0437394,0.507812,0.0546875,IRA
626,BB84,128,0.0611377,0.554688,0.0234375,IRA
627,BB84,4096,0.0887111,0.499512,0.0664062,IRA
628,BB84,512,0.0188579,0.527344,0.0117188,IRA
629,BB84,2048,0.0608392,0.508789,0.043457,IRA
630,BB84,256,0.0849108,0.480469,0.09375,IRA
631,BB84,1024,0.0132329,0.512695,0.00683594,IRA
632,BB84,64,0.0579167,0.4375,0.046875,IRA
633,BB84,512,0.0618649,0.501953,0.0449219,IRA
634,BB84,1024,0.0308129,0.492188,0.0214844,IRA
635,BB84,64,0.0323207,0.5,0.046875,IRA
636,BB84,512,0.0464308,0.529297,0.0292969,IRA
637,BB84,1024,0.0501435,0.482422,0.0351562,IRA
638,BB84,1024,0.0496577,0.53125,0.0390625,IRA
639,BB84,2048,0.0419187,0.512207,0.0288086,IRA
640,BB84,256,0.0706579,0.460938,0.0742188,IRA
641,BB84,128,0.0867593,0.539062,0.0703125,IRA
642,BB84,2048,0.0375218,0.51709,0.0297852,IRA
643,BB84,256,0.0634313,0.488281,0.0390625,IRA
644,BB84,64,0.0381441,0.484375,0.03125,IRA
645,BB84,64,0.0837744,0.546875,0.0625,IRA
646,BB84,1024,0.0191527,0.50293,0.0117188,IRA
647,BB84,256,0.0248422,0.523438,0.0195312,IRA
648,BB84,4096,0.0944302,0.50293,0.0683594,IRA
649,BB84,64,0.0924762,0.484375,0.0625,IRA
650,BB84,64,0.0535855,0.484375,0.015625,IRA
651,BB84,4096,0.0828184,0.503662,0.0546875,IRA
652,BB84,4096,0.0153929,0.5,0.0124512,IRA
653,BB84,128,0.0998165,0.59375,0.101562,IRA
654,BB84,512,0.077228,0.457031,0.0488281,IRA
655,BB84,256,0.0770011,0.46875,0.0234375,IRA
656,BB84,64,0.0136595,0.46875,0,IRA
657,BB84,512,0.0745273,0.488281,0.0664062,IRA
658,BB84,64,0.0949729,0.546875,0.125,IRA
659,BB84,2048,0.0430145,0.508301,0.0380859,IRA
660,BB84,512,0.0277871,0.478516,0.0136719,IRA
661,BB84,2048,0.0730478,0.508789,0.0532227,IRA
662,BB84,64,0.0672177,0.578125,0.015625,IRA
663,BB84,1024,0.0252774,0.492188,0.0224609,IRA
664,BB84,2048,0.0447778,0.501465,0.0297852,IRA
665,BB84,64,0.0853119,0.640625,0.046875,IRA
666,BB84,64,0.0658802,0.453125,0.0625,IRA
667,BB84,4096,0.0311237,0.506836,0.0268555,IRA
668,BB84,64,0.0320041,0.578125,0.03125,IRA
669,BB84,512,0.0211592,0.498047,0.0195312,IRA
670,BB84,512,0.0198004,0.513672,0.0195312,IRA
671,BB84,4096,0.0909139,0.501953,0.0600586,IRA
672,BB84,512,0.0688278,0.498047,0.046875,IRA
673,BB84,256,0.0881751,0.445312,0.0585938,IRA
674,BB84,2048,0.0734641,0.51123,0.0532227,IRA
675,BB84,4096,0.0323337,0.505859,0.0251465,IRA
676,BB84,512,0.0752319,0.501953,0.0488281,IRA
677,BB84,1024,0.0615618,0.50293,0.0517578,IRA
678,BB84,128,0.0644073,0.484375,0.0546875,IRA
679,BB84,1024,0.0777443,0.477539,0.0546875,IRA
680,BB84,512,0.055886,0.517578,0.0429688,IRA
681,BB84,1024,0.0534125,0.498047,0.0361328,IRA
682,BB84,2048,0.0250051,0.48584,0.0175781,IRA
683,BB84,256,0.0239988,0.484375,0.0273438,IRA
684,BB84,64,0.0782977,0.546875,0.0625,IRA
685,BB84,256,0.0584997,0.449219,0.03125,IRA
686,BB84,256,0.0943261,0.453125,0.105469,IRA
687,BB84,512,0.0371308,0.490234,0.0234375,IRA
688,BB84,128,0.015791,0.507812,0.0234375,IRA
689,BB84,256,0.0298375,0.53125,0.0117188,IRA
690,BB84,4096,0.0846983,0.507324,0.0625,IRA
691,BB84,2048,0.0298299,0.499023,0.0209961,IRA
692,BB84,4096,0.0169711,0.507568,0.0131836,IRA
693,BB84,2048,0.0473077,0.507324,0.0410156,IRA
694,BB84,1024,0.0330727,0.533203,0.0234375,IRA
695,BB84,256,0.0990145,0.445312,0.0351562,IRA
696,BB84,1024,0.0274223,0.495117,0.0175781,IRA
697,BB84,256,0.0507151,0.476562,0.046875,IRA
698,BB84,256,0.0970806,0.484375,0.0585938,IRA
699,BB84,2048,0.0760365,0.48584,0.0634766,IRA
700,BB84,2048,0.0101253,0.515137,0.00683594,IRA
701,BB84,512,0.0960452,0.509766,0.0917969,IRA
702,BB84,512,0.0394607,0.490234,0.0253906,IRA
703,BB84,256,0.0740029,0.449219,0.0625,IRA
704,BB84,2048,0.033742,0.522461,0.0234375,IRA
705,BB84,256,0.0707246,0.496094,0.0507812,IRA
706,BB84,1024,0.0177482,0.498047,0.0126953,IRA
707,BB84,256,0.0317306,0.503906,0.0195312,IRA
708,BB84,2048,0.0744346,0.508789,0.0532227,IRA
709,BB84,256,0.0544613,0.523438,0.0390625,IRA
710,BB84,128,0.0337181,0.460938,0.0234375,IRA
711,BB84,512,0.0696168,0.470703,0.0507812,IRA
712,BB84,256,0.0800923,0.511719,0.0429688,IRA
713,BB84,4096,0.0329696,0.501953,0.0263672,IRA
714,BB84,128,0.0327832,0.421875,0.0234375,IRA
715,BB84,64,0.0524287,0.390625,0.03125,IRA
716,BB84,2048,0.0566458,0.500977,0.0424805,IRA
717,BB84,1024,0.0685436,0.483398,0.0537109,IRA
718,BB84,256,0.0967406,0.515625,0.0703125,IRA
719,BB84,512,0.0466142,0.486328,0.0214844,IRA
720,BB84,64,0.0872113,0.453125,0.046875,IRA
721,BB84,64,0.0569082,0.484375,0.0625,IRA
722,BB84,512,0.0557122,0.503906,0.046875,IRA
723,BB84,512,0.092865,0.484375,0.0839844,IRA
724,BB84,4096,0.0657483,0.493652,0.052002,IRA
725,BB84,512,0.0178015,0.523438,0.0078125,IRA
726,BB84,128,0.0201296,0.46875,0.015625,IRA
727,BB84,1024,0.0644199,0.495117,0.0458984,IRA
728,BB84,128,0.0531785,0.515625,0.0390625,IRA
729,BB84,1024,0.0836747,0.513672,0.0605469,IRA
730,BB84,512,0.0331596,0.494141,0.0292969,IRA
731,BB84,256,0.0433338,0.542969,0.0390625,IRA
732,BB84,256,0.0462642,0.480469,0.0273438,IRA
733,BB84,128,0.0526584,0.5,0.046875,IRA
734,BB84,2048,0.0990633,0.48584,0.0732422,IRA
735,BB84,64,0.0416504,0.4375,0.03125,IRA
736,BB84,1024,0.0348742,0.507812,0.0244141,IRA
737,BB84,64,0.04401,0.640625,0.09375,IRA
738,BB84,2048,0.0562739,0.504883,0.0429688,IRA
739,BB84,512,0.079103,0.46875,0.078125,IRA
740,BB84,2048,0.0241449,0.496582,0.0166016,IRA
741,BB84,1024,0.0436584,0.494141,0.0351562,IRA
742,BB84,128,0.060359,0.515625,0.0234375,IRA
743,BB84,1024,0.0337515,0.514648,0.0224609,IRA
744,BB84,256,0.0915611,0.539062,0.078125,IRA
745,BB84,64,0.0472724,0.578125,0.046875,IRA
746,BB84,64,0.0123961,0.46875,0.015625,IRA
747,BB84,2048,0.0267314,0.489258,0.0151367,IRA
748,BB84,128,0.0219784,0.453125,0.015625,IRA
749,BB84,64,0.0892956,0.5625,0.0625,IRA
750,BB84,1024,0.025513,0.514648,0.0185547,IRA
751,BB84,2048,0.0484389,0.508301,0.0351562,IRA
752,BB84,1024,0.0313748,0.524414,0.0234375,IRA
753,BB84,128,0.0869382,0.5,0.09375,IRA
754,BB84,4096,0.0435603,0.493164,0.0310059,IRA
755,BB84,4096,0.0478279,0.501221,0.0388184,IRA
756,BB84,2048,0.0993258,0.504395,0.0751953,IRA
757,BB84,2048,0.0729088,0.514648,0.0541992,IRA
758,BB84,512,0.0806951,0.523438,0.0488281,IRA
759,BB84,128,0.0120423,0.46875,0.0078125,IRA
760,BB84,128,0.0292997,0.484375,0.0234375,IRA
761,BB84,512,0.0681408,0.537109,0.0566406,IRA
762,BB84,1024,0.0534243,0.49707,0.0419922,IRA
763,BB84,256,0.0344966,0.503906,0.0390625,IRA
764,BB84,1024,0.0569025,0.513672,0.0458984,IRA
765,BB84,256,0.0854385,0.492188,0.0898438,IRA
766,BB84,1024,0.0155268,0.513672,0.0078125,IRA
767,BB84,2048,0.0214118,0.516602,0.0146484,IRA
768,BB84,1024,0.0617391,0.521484,0.0478516,IRA
769,BB84,512,0.0465816,0.511719,0.03125,IRA
770,BB84,512,0.080238,0.533203,0.0742188,IRA
771,BB84,128,0.0608652,0.460938,0.046875,IRA
772,BB84,4096,0.0696954,0.480713,0.0490723,IRA
773,BB84,64,0.0721782,0.53125,0.0625,IRA
774,BB84,2048,0.0613682,0.501953,0.0449219,IRA
775,BB84,4096,0.0981978,0.490723,0.0695801,IRA
776,BB84,512,0.0970443,0.480469,0.0839844,IRA
777,BB84,256,0.0678569,0.515625,0.046875,IRA
778,BB84,1024,0.093943,0.513672,0.0742188,IRA
779,BB84,256,0.0502936,0.460938,0.0390625,IRA
780,BB84,2048,0.0639649,0.485352,0.0488281,IRA
781,BB84,128,0.0448528,0.4375,0.03125,IRA
782,BB84,64,0.040753,0.46875,0,IRA
783,BB84,256,0.0225276,0.539062,0.0234375,IRA
784,BB84,256,0.0138389,0.519531,0.00390625,IRA
785,BB84,512,0.0469385,0.501953,0.046875,IRA
786,BB84,2048,0.0930961,0.492676,0.0732422,IRA
787,BB84,128,0.0853156,0.484375,0.0859375,IRA
788,BB84,128,0.0312714,0.453125,0.015625,IRA
789,BB84,4096,0.0528438,0.493896,0.0410156,IRA
790,BB84,256,0.0425924,0.523438,0.0234375,IRA
791,BB84,128,0.0372495,0.523438,0.0390625,IRA
792,BB84,128,0.0927321,0.546875,0.101562,IRA
793,BB84,512,0.0219086,0.503906,0.015625,IRA
794,BB84,512,0.0654033,0.517578,0.0390625,IRA
795,BB84,128,0.0615065,0.53125,0.0703125,IRA
796,BB84,512,0.0118861,0.496094,0,IRA
797,BB84,256,0.0467309,0.507812,0.0351562,IRA
798,BB84,512,0.0321123,0.476562,0.0332031,IRA
799,BB84,2048,0.0749234,0.498047,0.0581055,IRA
800,BB84,64,0.0292398,0.578125,0.015625,IRA
801,BB84,128,0.0891504,0.578125,0.078125,IRA
802,BB84,256,0.0764383,0.523438,0.0625,IRA
803,BB84,4096,0.0795639,0.498779,0.0576172,IRA
804,BB84,2048,0.0960726,0.483398,0.0693359,IRA
805,BB84,2048,0.0743138,0.501953,0.0512695,IRA
806,BB84,128,0.0509991,0.59375,0.046875,IRA
807,BB84,512,0.0169319,0.501953,0.015625,IRA
808,BB84,4096,0.0569922,0.50415,0.0388184,IRA
809,BB84,256,0.0722231,0.480469,0.046875,IRA
810,BB84,256,0.0845915,0.585938,0.0664062,IRA
811,BB84,128,0.0268479,0.414062,0,IRA
812,BB84,64,0.089089,0.5,0.078125,IRA
813,BB84,64,0.0236275,0.5625,0.03125,IRA
814,BB84,512,0.0155823,0.554688,0.00976562,IRA
815,BB84,128,0.0653175,0.460938,0.03125,IRA
816,BB84,512,0.097868,0.484375,0.0898438,IRA
817,BB84,512,0.0171279,0.505859,0.00585938,IRA
818,BB84,256,0.0807387,0.480469,0.0585938,IRA
819,BB84,128,0.0611194,0.507812,0.0625,IRA
820,BB84,64,0.0307807,0.5625,0.03125,IRA
821,BB84,2048,0.0643423,0.486816,0.0507812,IRA
822,BB84,256,0.0882267,0.53125,0.0585938,IRA
823,BB84,128,0.0504589,0.5,0.046875,IRA
824,BB84,64,0.0300993,0.453125,0.03125,IRA
825,BB84,128,0.0641571,0.484375,0.0546875,IRA
826,BB84,64,0.0697289,0.484375,0.03125,IRA
827,BB84,128,0.0220994,0.515625,0.0078125,IRA
828,BB84,4096,0.0276529,0.498779,0.0209961,IRA
829,BB84,1024,0.0742326,0.490234,0.0576172,IRA
830,BB84,256,0.0402279,0.53125,0.0351562,IRA
831,BB84,4096,0.0726013,0.492188,0.0581055,IRA
832,BB84,256,0.0269776,0.453125,0.046875,IRA
833,BB84,256,0.0223262,0.46875,0.0117188,IRA
834,BB84,2048,0.0546197,0.497559,0.0371094,IRA
835,BB84,512,0.064074,0.505859,0.0449219,IRA
836,BB84,512,0.0254471,0.488281,0.0175781,IRA
837,BB84,256,0.0301139,0.433594,0.015625,IRA
838,BB84,64,0.0191612,0.5,0,IRA
839,BB84,256,0.0421486,0.519531,0.0351562,IRA
840,BB84,256,0.0448291,0.484375,0.0429688,IRA
841,BB84,64,0.0873803,0.484375,0.09375,IRA
842,BB84,2048,0.030015,0.494141,0.0249023,IRA
843,BB84,4096,0.0150195,0.495117,0.0102539,IRA
844,BB84,2048,0.0517744,0.504883,0.0395508,IRA
845,BB84,1024,0.0377676,0.498047,0.0224609,IRA
846,BB84,2048,0.0751677,0.489258,0.050293,IRA
847,BB84,2048,0.0463321,0.504395,0.0371094,IRA
848,BB84,4096,0.0614763,0.505127,0.0454102,IRA
849,BB84,256,0.0103978,0.476562,0.00390625,IRA
850,BB84,2048,0.0929764,0.478516,0.0732422,IRA
851,BB84,64,0.0544364,0.421875,0.015625,IRA
852,BB84,4096,0.0931897,0.505371,0.0754395,IRA
853,BB84,512,0.0679689,0.496094,0.0527344,IRA
854,BB84,4096,0.0903534,0.494629,0.0644531,IRA
855,BB84,512,0.0687249,0.492188,0.0585938,IRA
856,BB84,512,0.0591134,0.462891,0.0527344,IRA
857,BB84,64,0.095656,0.46875,0.109375,IRA
858,BB84,256,0.0726953,0.519531,0.0664062,IRA
859,BB84,512,0.0910394,0.513672,0.0742188,IRA
860,BB84,512,0.0970007,0.521484,0.0722656,IRA
861,BB84,1024,0.0654241,0.513672,0.0439453,IRA
862,BB84,1024,0.0554306,0.520508,0.0361328,IRA
863,BB84,2048,0.0818933,0.502441,0.0576172,IRA
864,BB84,512,0.0709129,0.511719,0.0527344,IRA
865,BB84,2048,0.0806741,0.492676,0.059082,IRA
866,BB84,64,0.0977762,0.515625,0.046875,IRA
867,BB84,256,0.0634453,0.535156,0.0195312,IRA
868,BB84,64,0.017199,0.53125,0.015625,IRA
869,BB84,64,0.025973,0.5,0.03125,IRA
870,BB84,512,0.0929751,0.523438,0.0742188,IRA
871,BB84,512,0.0215309,0.533203,0.0214844,IRA
872,BB84,128,0.0778701,0.46875,0.0546875,IRA
873,BB84,1024,0.0360356,0.498047,0.0244141,IRA
874,BB84,4096,0.0895124,0.504395,0.0634766,IRA
875,BB84,1024,0.0961962,0.503906,0.0654297,IRA
876,BB84,256,0.0730789,0.46875,0.0585938,IRA
877,BB84,64,0.0381765,0.5625,0.015625,IRA
878,BB84,1024,0.0620195,0.535156,0.0517578,IRA
879,BB84,256,0.075284,0.492188,0.0742188,IRA
880,BB84,4096,0.0627944,0.504639,0.045166,IRA
881,BB84,128,0.0121912,0.507812,0,IRA
882,BB84,128,0.0853303,0.421875,0.0546875,IRA
883,BB84,4096,0.0244555,0.507568,0.0136719,IRA
884,BB84,4096,0.0793284,0.499512,0.0498047,IRA
885,BB84,256,0.0662542,0.480469,0.0585938,IRA
886,BB84,64,0.0428891,0.484375,0.109375,IRA
887,BB84,1024,0.0818522,0.52832,0.0625,IRA
888,BB84,4096,0.034243,0.493164,0.0246582,IRA
889,BB84,2048,0.0510672,0.521484,0.0385742,IRA
890,BB84,1024,0.0975237,0.484375,0.0703125,IRA
891,BB84,4096,0.0289361,0.500732,0.0202637,IRA
892,BB84,2048,0.0645039,0.482422,0.046875,IRA
893,BB84,1024,0.0332581,0.503906,0.0195312,IRA
894,BB84,64,0.0579654,0.4375,0.03125,IRA
895,BB84,2048,0.0485622,0.509277,0.0351562,IRA
896,BB84,4096,0.0209954,0.494141,0.015625,IRA
897,BB84,2048,0.0917755,0.504395,0.0786133,IRA
898,BB84,2048,0.0217138,0.486816,0.0151367,IRA
899,BB84,512,0.0326389,0.517578,0.015625,IRA
900,BB84,1024,0.0100314,0.520508,0.00878906,IRA
901,BB84,128,0.0167767,0.4375,0.0078125,IRA
902,BB84,1024,0.0555094,0.507812,0.0380859,IRA
903,BB84,256,0.0973319,0.539062,0.0625,IRA
904,BB84,1024,0.0316545,0.535156,0.0273438,IRA
905,BB84,4096,0.0529273,0.498779,0.0422363,IRA
906,BB84,512,0.0738283,0.449219,0.0449219,IRA
907,BB84,4096,0.0156527,0.513184,0.0112305,IRA
908,BB84,128,0.0392053,0.523438,0.015625,IRA
909,BB84,2048,0.0227863,0.504883,0.0224609,IRA
910,BB84,256,0.0991936,0.507812,0.0820312,IRA
911,BB84,1024,0.0807474,0.474609,0.0625,IRA
912,BB84,256,0.0331506,0.449219,0.0234375,IRA
913,BB84,128,0.090162,0.515625,0.0859375,IRA
914,BB84,512,0.0126725,0.486328,0.00390625,IRA
915,BB84,128,0.0624263,0.476562,0.0078125,IRA
916,BB84,256,0.0492494,0.554688,0.0390625,IRA
917,BB84,256,0.0362166,0.484375,0.0351562,IRA
918,BB84,1024,0.0263618,0.507812,0.015625,IRA
919,BB84,256,0.0567797,0.523438,0.0234375,IRA
920,BB84,64,0.0880596,0.5625,0.0625,IRA
921,BB84,512,0.0574673,0.537109,0.0507812,IRA
922,BB84,4096,0.0197785,0.515137,0.0163574,IRA
923,BB84,128,0.0970682,0.5625,0.101562,IRA
924,BB84,1024,0.0677518,0.503906,0.0546875,IRA
925,BB84,128,0.0885099,0.484375,0.0625,IRA
926,BB84,4096,0.079627,0.485596,0.0576172,IRA
927,BB84,1024,0.0319948,0.490234,0.0263672,IRA
928,BB84,2048,0.034218,0.496582,0.0263672,IRA
929,BB84,128,0.0309888,0.492188,0.0546875,IRA
930,BB84,128,0.0151274,0.5625,0.0078125,IRA
931,BB84,2048,0.0472702,0.500488,0.0273438,IRA
932,BB84,128,0.0174525,0.53125,0.015625,IRA
933,BB84,128,0.0987493,0.59375,0.0859375,IRA
934,BB84,64,0.0527469,0.59375,0.078125,IRA
935,BB84,64,0.0892571,0.59375,0.015625,IRA
936,BB84,4096,0.0459412,0.487549,0.0336914,IRA
937,BB84,1024,0.0780777,0.492188,0.0625,IRA
938,BB84,64,0.0592648,0.46875,0.0625,IRA
939,BB84,64,0.0888241,0.5625,0.0625,IRA
940,BB84,128,0.0834554,0.507812,0.015625,IRA
941,BB84,256,0.0518709,0.492188,0.03125,IRA
942,BB84,256,0.0449718,0.472656,0.0234375,IRA
943,BB84,512,0.0312043,0.517578,0.0195312,IRA
944,BB84,256,0.0611075,0.472656,0.046875,IRA
945,BB84,512,0.0431584,0.541016,0.0332031,IRA
946,BB84,4096,0.0700223,0.50708,0.0517578,IRA
947,BB84,2048,0.0278024,0.490234,0.019043,IRA
948,BB84,64,0.0694728,0.5625,0.03125,IRA
949,BB84,128,0.023342,0.625,0.0078125,IRA
950,BB84,256,0.0310612,0.425781,0.0273438,IRA
951,BB84,2048,0.0259152,0.507324,0.0161133,IRA
952,BB84,2048,0.0404186,0.50293,0.0253906,IRA
953,BB84,4096,0.0150104,0.509521,0.0107422,IRA
954,BB84,256,0.0787266,0.554688,0.0390625,IRA
955,BB84,4096,0.0522753,0.490723,0.0361328,IRA
956,BB84,4096,0.0466001,0.511719,0.032959,IRA
957,BB84,128,0.0340169,0.515625,0.0234375,IRA
958,BB84,512,0.0844318,0.511719,0.0585938,IRA
959,BB84,1024,0.0668729,0.509766,0.0380859,IRA
960,BB84,512,0.0424281,0.505859,0.03125,IRA
961,BB84,128,0.0194468,0.515625,0.0078125,IRA
962,BB84,1024,0.0243619,0.519531,0.0214844,IRA
963,BB84,128,0.0908021,0.515625,0.078125,IRA
