id,protocol,num_bits,bit_error_rate,eve_success_rate_estimate,noise_level,attack_type
518,B92,64,0.313655,0.515625,0.09375,PA
519,B92,128,0.248681,0.5625,0.015625,PA
520,B92,128,0.281043,0.453125,0,PA
521,B92,4096,0.273362,0.498535,0.0234375,PA
522,B92,512,0.305069,0.492188,0.0449219,PA
523,B92,4096,0.322023,0.504883,0.0766602,PA
524,B92,1024,0.327771,0.492188,0.0927734,PA
525,B92,4096,0.286835,0.494385,0.034668,PA
526,B92,128,0.288569,0.523438,0.0546875,PA
527,B92,4096,0.318668,0.497314,0.0673828,PA
528,B92,4096,0.329801,0.489014,0.0742188,PA
529,B92,512,0.289708,0.505859,0.0449219,PA
530,B92,2048,0.318292,0.511719,0.0805664,PA
531,B92,1024,0.259894,0.515625,0.015625,PA
532,B92,4096,0.263241,0.510986,0.0180664,PA
533,B92,2048,0.265264,0.504395,0.0146484,PA
534,B92,256,0.28839,0.535156,0.046875,PA
535,B92,512,0.317781,0.480469,0.0683594,PA
536,B92,2048,0.292139,0.51123,0.0537109,PA
537,B92,128,0.315258,0.46875,0.0390625,PA
538,B92,512,0.274155,0.484375,0.015625,PA
539,B92,512,0.266491,0.519531,0.0273438,PA
540,B92,4096,0.283347,0.500977,0.0292969,PA
541,B92,128,0.300474,0.546875,0.0390625,PA
542,B92,512,0.267633,0.501953,0.03125,PA
543,B92,512,0.274975,0.53125,0.0410156,PA
544,B92,64,0.324753,0.484375,0.046875,PA
545,B92,256,0.283163,0.488281,0.03125,PA
546,B92,256,0.296716,0.527344,0.0625,PA
547,B92,2048,0.318425,0.503418,0.0727539,PA
548,B92,64,0.307043,0.5,0.171875,PA
549,B92,128,0.280554,0.53125,0.0390625,PA
550,B92,2048,0.307068,0.485352,0.0571289,PA
551,B92,1024,0.287949,0.503906,0.0341797,PA
552,B92,256,0.30408,0.484375,0.0390625,PA
553,B92,1024,0.261557,0.49707,0.00390625,PA
554,B92,2048,0.291233,0.494629,0.0371094,PA
555,B92,64,0.334542,0.40625,0.046875,PA
556,B92,4096,0.270507,0.508789,0.0231934,PA
557,B92,1024,0.306985,0.501953,0.0615234,PA
558,B92,2048,0.320472,0.491699,0.0625,PA
559,B92,128,0.233308,0.5625,0.0234375,PA
560,B92,1024,0.2636,0.503906,0.015625,PA
561,B92,128,0.288831,0.460938,0.015625,PA
562,B92,2048,0.323643,0.496582,0.0742188,PA
563,B92,1024,0.27427,0.499023,0.0185547,PA
564,B92,64,0.291414,0.46875,0.015625,PA
565,B92,1024,0.261705,0.513672,0.0136719,PA
566,B92,512,0.316886,0.494141,0.0488281,PA
567,B92,64,0.22279,0.609375,0.03125,PA
568,B92,4096,0.271916,0.500732,0.0212402,PA
569,B92,2048,0.308701,0.480957,0.0537109,PA
570,B92,2048,0.284984,0.522949,0.0463867,PA
571,B92,64,0.356203,0.40625,0.09375,PA
572,B92,1024,0.251543,0.522461,0.0117188,PA
573,B92,256,0.269454,0.53125,0.0429688,PA
574,B92,2048,0.271376,0.500488,0.0185547,PA
575,B92,256,0.293875,0.488281,0.0625,PA
576,B92,64,0.277874,0.53125,0.0625,PA
577,B92,4096,0.261359,0.505127,0.0124512,PA
578,B92,2048,0.310603,0.507324,0.0615234,PA
579,B92,512,0.280336,0.517578,0.0253906,PA
580,B92,256,0.293857,0.496094,0.0546875,PA
581,B92,64,0.26978,0.5,0.03125,PA
582,B92,2048,0.320399,0.478516,0.0595703,PA
583,B92,128,0.310249,0.5,0.101562,PA
584,B92,128,0.275058,0.484375,0.0078125,PA
585,B92,512,0.286162,0.511719,0.0292969,PA
586,B92,2048,0.324038,0.492676,0.0693359,PA
587,B92,256,0.301974,0.484375,0.03125,PA
588,B92,128,0.298309,0.523438,0.09375,PA
589,B92,2048,0.264552,0.49707,0.0112305,PA
590,B92,256,0.2977,0.5,0.0234375,PA
591,B92,512,0.298962,0.494141,0.0605469,PA
592,B92,2048,0.271466,0.496582,0.0180664,PA
593,B92,256,0.293813,0.5,0.0546875,PA
594,B92,64,0.250883,0.578125,0.03125,PA
595,B92,128,0.286769,0.492188,0.0703125,PA
596,B92,4096,0.313538,0.488037,0.0634766,PA
597,B92,128,0.322079,0.445312,0.101562,PA
598,B92,512,0.293452,0.462891,0.03125,PA
599,B92,128,0.259335,0.554688,0.0234375,PA
600,B92,1024,0.298485,0.477539,0.0302734,PA
601,B92,512,0.303549,0.505859,0.046875,PA
602,B92,512,0.334967,0.470703,0.0761719,PA
603,B92,256,0.329602,0.476562,0.0742188,PA
604,B92,128,0.314858,0.507812,0.109375,PA
605,B92,128,0.272988,0.484375,0.0078125,PA
606,B92,4096,0.318269,0.504395,0.0715332,PA
607,B92,512,0.26692,0.484375,0.015625,PA
608,B92,256,0.246713,0.523438,0.0117188,PA
609,B92,2048,0.285196,0.493652,0.0327148,PA
610,B92,1024,0.275736,0.477539,0.015625,PA
611,B92,128,0.285939,0.453125,0,PA
612,B92,2048,0.311463,0.491211,0.0732422,PA
613,B92,256,0.312298,0.460938,0.046875,PA
614,B92,128,0.274478,0.523438,0.03125,PA
615,B92,64,0.331401,0.46875,0.0625,PA
616,B92,64,0.302561,0.453125,0.03125,PA
617,B92,128,0.331735,0.460938,0.0625,PA
618,B92,64,0.248243,0.53125,0,PA
619,B92,1024,0.297002,0.507812,0.0527344,PA
620,B92,2048,0.26085,0.501465,0.0146484,PA
621,B92,2048,0.309241,0.497559,0.0517578,PA
622,B92,512,0.268842,0.498047,0.0234375,PA
623,B92,1024,0.256672,0.533203,0.0283203,PA
624,B92,128,0.216007,0.585938,0.0078125,PA
625,B92,128,0.342797,0.453125,0.109375,PA
626,B92,512,0.33132,0.474609,0.0585938,PA
627,B92,4096,0.315963,0.511963,0.0751953,PA
628,B92,128,0.25682,0.554688,0.0546875,PA
629,B92,1024,0.272558,0.49707,0.0273438,PA
630,B92,256,0.293121,0.464844,0.0117188,PA
631,B92,128,0.258311,0.53125,0.03125,PA
632,B92,128,0.27889,0.492188,0.0390625,PA
633,B92,512,0.30328,0.451172,0.0410156,PA
634,B92,512,0.282521,0.474609,0.00976562,PA
635,B92,512,0.270969,0.509766,0.0253906,PA
636,B92,1024,0.268218,0.506836,0.0185547,PA
637,B92,1024,0.276226,0.498047,0.0263672,PA
638,B92,128,0.316534,0.5,0.0859375,PA
639,B92,2048,0.313297,0.522461,0.0664062,PA
640,B92,2048,0.318726,0.508301,0.074707,PA
641,B92,4096,0.25371,0.509521,0.00708008,PA
642,B92,4096,0.257652,0.503662,0.00927734,PA
643,B92,512,0.29764,0.542969,0.0800781,PA
644,B92,256,0.301446,0.550781,0.0742188,PA
645,B92,4096,0.310522,0.49585,0.0617676,PA
646,B92,2048,0.284948,0.514648,0.0463867,PA
647,B92,4096,0.286774,0.501953,0.0368652,PA
648,B92,4096,0.262484,0.504883,0.0161133,PA
649,B92,64,0.249228,0.546875,0.015625,PA
650,B92,4096,0.31707,0.489258,0.0598145,PA
651,B92,2048,0.270097,0.490723,0.0126953,PA
652,B92,2048,0.30383,0.506836,0.0532227,PA
653,B92,128,0.289199,0.46875,0.0078125,PA
654,B92,4096,0.318585,0.495605,0.0649414,PA
655,B92,64,0.231518,0.59375,0.03125,PA
656,B92,1024,0.288201,0.477539,0.0283203,PA
657,B92,256,0.306986,0.511719,0.0664062,PA
658,B92,1024,0.327647,0.491211,0.0742188,PA
659,B92,2048,0.264391,0.497559,0.00830078,PA
660,B92,512,0.305876,0.496094,0.0585938,PA
661,B92,2048,0.322596,0.479004,0.0654297,PA
662,B92,256,0.235097,0.566406,0.0195312,PA
663,B92,256,0.300254,0.5,0.0429688,PA
664,B92,256,0.325784,0.464844,0.0507812,PA
665,B92,128,0.268409,0.554688,0.0546875,PA
666,B92,64,0.366189,0.40625,0.109375,PA
667,B92,128,0.274261,0.484375,0.03125,PA
668,B92,128,0.311368,0.5,0.0390625,PA
669,B92,512,0.324567,0.476562,0.0449219,PA
670,B92,4096,0.313741,0.503662,0.0571289,PA
671,B92,256,0.259199,0.554688,0.03125,PA
672,B92,4096,0.261395,0.497803,0.0107422,PA
673,B92,256,0.284721,0.476562,0.0273438,PA
674,B92,64,0.305697,0.5,0.03125,PA
675,B92,64,0.29405,0.5625,0.109375,PA
676,B92,256,0.30719,0.480469,0.0429688,PA
677,B92,1024,0.319488,0.476562,0.0517578,PA
678,B92,128,0.31972,0.507812,0.0625,PA
679,B92,128,0.299422,0.515625,0.046875,PA
680,B92,256,0.307988,0.441406,0.0429688,PA
681,B92,256,0.318465,0.507812,0.113281,PA
682,B92,4096,0.316002,0.504395,0.0686035,PA
683,B92,4096,0.319626,0.507324,0.0734863,PA
684,B92,1024,0.306027,0.464844,0.0419922,PA
685,B92,512,0.273436,0.503906,0.0253906,PA
686,B92,512,0.309738,0.5,0.0429688,PA
687,B92,1024,0.299182,0.504883,0.0478516,PA
688,B92,1024,0.291474,0.514648,0.0556641,PA
689,B92,2048,0.284278,0.480957,0.0234375,PA
690,B92,1024,0.250176,0.520508,0.00976562,PA
691,B92,512,0.284939,0.505859,0.0507812,PA
692,B92,2048,0.293015,0.495117,0.0332031,PA
693,B92,128,0.242909,0.554688,0,PA
694,B92,4096,0.308886,0.501465,0.0559082,PA
695,B92,1024,0.262628,0.499023,0.0195312,PA
696,B92,1024,0.319497,0.487305,0.0673828,PA
697,B92,128,0.313428,0.460938,0.0546875,PA
698,B92,4096,0.298603,0.499756,0.0458984,PA
699,B92,64,0.226499,0.578125,0,PA
700,B92,1024,0.321764,0.50293,0.0625,PA
701,B92,2048,0.280361,0.49707,0.0253906,PA
702,B92,512,0.254143,0.521484,0.0136719,PA
703,B92,2048,0.28367,0.484375,0.0297852,PA
704,B92,256,0.300031,0.476562,0.0351562,PA
705,B92,64,0.341408,0.34375,0.03125,PA
706,B92,512,0.247408,0.541016,0.0214844,PA
707,B92,2048,0.278273,0.491211,0.0283203,PA
708,B92,128,0.276757,0.492188,0.015625,PA
709,B92,1024,0.301999,0.500977,0.0429688,PA
710,B92,128,0.290244,0.492188,0.0546875,PA
711,B92,4096,0.324162,0.485107,0.0678711,PA
712,B92,4096,0.269806,0.483398,0.0109863,PA
713,B92,1024,0.326711,0.486328,0.0791016,PA
714,B92,1024,0.311816,0.521484,0.0751953,PA
715,B92,128,0.239916,0.539062,0.0078125,PA
716,B92,4096,0.296921,0.490479,0.0449219,PA
717,B92,64,0.249349,0.5625,0.015625,PA
718,B92,128,0.268164,0.5,0.015625,PA
719,B92,4096,0.260266,0.496582,0.00830078,PA
720,B92,256,0.272128,0.539062,0.0351562,PA
721,B92,4096,0.285623,0.508545,0.0385742,PA
722,B92,128,0.298866,0.5,0.0703125,PA
723,B92,128,0.328957,0.445312,0.0390625,PA
724,B92,64,0.301468,0.46875,0.03125,PA
725,B92,2048,0.293431,0.489746,0.0390625,PA
726,B92,128,0.359432,0.421875,0.078125,PA
727,B92,4096,0.301223,0.498779,0.0537109,PA
728,B92,1024,0.321959,0.489258,0.0732422,PA
729,B92,1024,0.264146,0.515625,0.0361328,PA
730,B92,256,0.318334,0.507812,0.046875,PA
731,B92,256,0.277443,0.46875,0.0078125,PA
732,B92,512,0.270138,0.5,0.00976562,PA
733,B92,2048,0.277505,0.49707,0.0317383,PA
734,B92,128,0.333864,0.4375,0.0859375,PA
735,B92,4096,0.291862,0.483887,0.0378418,PA
736,B92,256,0.301273,0.523438,0.046875,PA
737,B92,256,0.325661,0.492188,0.0820312,PA
738,B92,64,0.320364,0.46875,0.03125,PA
739,B92,256,0.253875,0.511719,0.0078125,PA
740,B92,1024,0.314593,0.510742,0.0664062,PA
741,B92,256,0.251043,0.5625,0.0390625,PA
742,B92,512,0.2893,0.517578,0.0449219,PA
743,B92,256,0.29187,0.511719,0.0546875,PA
744,B92,128,0.284707,0.539062,0.078125,PA
745,B92,4096,0.284999,0.502441,0.0366211,PA
746,B92,4096,0.306657,0.495361,0.0588379,PA
747,B92,128,0.328969,0.390625,0.0234375,PA
748,B92,512,0.316277,0.486328,0.0566406,PA
749,B92,1024,0.294246,0.511719,0.0507812,PA
750,B92,256,0.273469,0.476562,0.0078125,PA
751,B92,64,0.231216,0.5625,0,PA
752,B92,512,0.321587,0.501953,0.0625,PA
753,B92,1024,0.274778,0.503906,0.0332031,PA
754,B92,256,0.286976,0.460938,0.03125,PA
755,B92,512,0.321036,0.478516,0.0507812,PA
756,B92,4096,0.267563,0.493652,0.0134277,PA
757,B92,1024,0.309304,0.498047,0.0546875,PA
758,B92,64,0.291737,0.453125,0.015625,PA
759,B92,512,0.270244,0.496094,0.0214844,PA
760,B92,128,0.251705,0.539062,0.015625,PA
761,B92,128,0.286105,0.5,0.0390625,PA
762,B92,512,0.270651,0.505859,0.0332031,PA
763,B92,64,0.280245,0.5,0.03125,PA
764,B92,128,0.298904,0.445312,0.03125,PA
765,B92,64,0.322975,0.5,0.125,PA
766,B92,2048,0.306532,0.517578,0.0664062,PA
767,B92,64,0.251178,0.515625,0.03125,PA
768,B92,256,0.24617,0.535156,0.015625,PA
769,B92,1024,0.298877,0.488281,0.0390625,PA
770,B92,1024,0.267256,0.508789,0.0195312,PA
771,B92,2048,0.291553,0.506836,0.0356445,PA
772,B92,1024,0.312623,0.496094,0.0498047,PA
773,B92,1024,0.267517,0.49707,0.0136719,PA
774,B92,2048,0.265164,0.50293,0.019043,PA
775,B92,128,0.284186,0.523438,0.046875,PA
776,B92,64,0.283092,0.5625,0.09375,PA
777,B92,512,0.314905,0.484375,0.0527344,PA
778,B92,256,0.292296,0.554688,0.0507812,PA
779,B92,128,0.26737,0.484375,0.0078125,PA
780,B92,64,0.283974,0.5,0.015625,PA
781,B92,4096,0.258284,0.51123,0.010498,PA
782,B92,4096,0.30819,0.494873,0.0561523,PA
783,B92,512,0.315433,0.509766,0.0664062,PA
784,B92,256,0.293221,0.460938,0.0234375,PA
785,B92,128,0.320369,0.46875,0.0859375,PA
786,B92,64,0.321807,0.5,0.09375,PA
787,B92,256,0.286439,0.476562,0.0273438,PA
788,B92,4096,0.30926,0.48877,0.0527344,PA
789,B92,512,0.29762,0.466797,0.0449219,PA
790,B92,1024,0.284674,0.488281,0.0322266,PA
791,B92,64,0.281891,0.46875,0.015625,PA
792,B92,2048,0.288037,0.495117,0.0380859,PA
793,B92,256,0.285241,0.480469,0.0078125,PA
794,B92,256,0.285799,0.445312,0,PA
795,B92,4096,0.29414,0.49707,0.0446777,PA
796,B92,512,0.255969,0.535156,0.015625,PA
797,B92,128,0.272786,0.554688,0.0703125,PA
798,B92,256,0.331796,0.484375,0.0859375,PA
799,B92,128,0.309907,0.460938,0.0703125,PA
800,B92,128,0.269553,0.507812,0.0390625,PA
801,B92,1024,0.291434,0.49707,0.0380859,PA
802,B92,4096,0.309077,0.490967,0.0529785,PA
803,B92,256,0.270077,0.488281,0.0078125,PA
804,B92,128,0.328002,0.492188,0.09375,PA
805,B92,2048,0.284985,0.50293,0.0361328,PA
806,B92,4096,0.26806,0.489258,0.0144043,PA
807,B92,64,0.333764,0.375,0.03125,PA
808,B92,2048,0.291068,0.493652,0.0415039,PA
809,B92,512,0.275955,0.490234,0.00976562,PA
810,B92,128,0.312592,0.507812,0.078125,PA
811,B92,256,0.272391,0.527344,0.0195312,PA
812,B92,128,0.258557,0.539062,0.046875,PA
813,B92,128,0.263432,0.507812,0.0078125,PA
814,B92,4096,0.293941,0.510498,0.0461426,PA
815,B92,1024,0.277449,0.478516,0.0107422,PA
816,B92,128,0.302267,0.492188,0.101562,PA
817,B92,512,0.293596,0.490234,0.0390625,PA
818,B92,4096,0.287812,0.503418,0.0356445,PA
819,B92,512,0.285995,0.505859,0.0507812,PA
820,B92,256,0.295781,0.484375,0.0429688,PA
821,B92,512,0.259234,0.509766,0.0117188,PA
822,B92,64,0.227466,0.609375,0.0625,PA
823,B92,64,0.34183,0.40625,0.015625,PA
824,B92,2048,0.278889,0.481445,0.0249023,PA
825,B92,128,0.328366,0.484375,0.078125,PA
826,B92,64,0.269123,0.53125,0.0625,PA
827,B92,64,0.258601,0.5625,0.046875,PA
828,B92,128,0.240306,0.546875,0.0234375,PA
829,B92,1024,0.302479,0.501953,0.0615234,PA
830,B92,4096,0.300313,0.506592,0.0490723,PA
831,B92,1024,0.28505,0.488281,0.0341797,PA
832,B92,4096,0.284285,0.492432,0.0319824,PA
833,B92,2048,0.281956,0.494141,0.0371094,PA
834,B92,64,0.334862,0.46875,0.125,PA
835,B92,4096,0.272031,0.50293,0.0273438,PA
836,B92,64,0.254145,0.609375,0.046875,PA
837,B92,1024,0.29151,0.493164,0.0380859,PA
838,B92,2048,0.303832,0.485352,0.0493164,PA
839,B92,128,0.265147,0.507812,0.015625,PA
840,B92,512,0.266345,0.507812,0.0253906,PA
841,B92,64,0.263017,0.59375,0.03125,PA
842,B92,2048,0.262818,0.5,0.012207,PA
843,B92,512,0.266299,0.486328,0.0078125,PA
844,B92,256,0.260128,0.523438,0.015625,PA
845,B92,2048,0.262854,0.494629,0.0141602,PA
846,B92,64,0.310448,0.5,0.03125,PA
847,B92,1024,0.322217,0.50293,0.0703125,PA
848,B92,2048,0.312039,0.471191,0.0566406,PA
849,B92,4096,0.290389,0.504883,0.0419922,PA
850,B92,1024,0.284057,0.503906,0.0400391,PA
851,B92,128,0.259251,0.59375,0.0859375,PA
852,B92,4096,0.311886,0.501709,0.0539551,PA
853,B92,256,0.286421,0.511719,0.0507812,PA
854,B92,256,0.291591,0.488281,0.03125,PA
855,B92,1024,0.26528,0.522461,0.0234375,PA
856,B92,256,0.325453,0.46875,0.0429688,PA
857,B92,512,0.299358,0.486328,0.0449219,PA
858,B92,256,0.299521,0.527344,0.0820312,PA
859,B92,2048,0.257077,0.50293,0.0102539,PA
860,B92,4096,0.30401,0.502441,0.0524902,PA
861,B92,1024,0.300028,0.487305,0.0478516,PA
862,B92,2048,0.302701,0.493652,0.0478516,PA
863,B92,4096,0.292858,0.509277,0.0522461,PA
864,B92,2048,0.268172,0.502441,0.0161133,PA
865,B92,128,0.287282,0.523438,0.046875,PA
866,B92,2048,0.313936,0.506836,0.0688477,PA
867,B92,512,0.286803,0.496094,0.0390625,PA
868,B92,4096,0.313545,0.495117,0.0522461,PA
869,B92,1024,0.271391,0.495117,0.0234375,PA
870,B92,1024,0.315656,0.491211,0.0507812,PA
871,B92,128,0.289641,0.484375,0.0234375,PA
872,B92,128,0.302305,0.515625,0.0625,PA
873,B92,1024,0.289134,0.500977,0.0283203,PA
874,B92,128,0.243607,0.585938,0.0625,PA
875,B92,4096,0.309996,0.491943,0.0510254,PA
876,B92,1024,0.31983,0.481445,0.0537109,PA
877,B92,256,0.311193,0.472656,0.0507812,PA
878,B92,64,0.335901,0.46875,0.046875,PA
879,B92,64,0.272299,0.546875,0.078125,PA
880,B92,512,0.284779,0.501953,0.0488281,PA
881,B92,256,0.301916,0.464844,0.0351562,PA
882,B92,512,0.304105,0.488281,0.0449219,PA
883,B92,64,0.282101,0.546875,0.0625,PA
884,B92,64,0.262213,0.53125,0.015625,PA
885,B92,512,0.277383,0.513672,0.0371094,PA
886,B92,256,0.296519,0.492188,0.0507812,PA
887,B92,4096,0.307603,0.49707,0.0566406,PA
888,B92,512,0.280297,0.496094,0.0410156,PA
889,B92,64,0.260172,0.578125,0.03125,PA
890,B92,1024,0.277193,0.538086,0.0390625,PA
891,B92,1024,0.298987,0.494141,0.0478516,PA
892,B92,64,0.298302,0.515625,0.0625,PA
893,B92,512,0.291626,0.503906,0.0507812,PA
894,B92,1024,0.312734,0.486328,0.0527344,PA
895,B92,1024,0.287817,0.491211,0.0263672,PA
896,B92,256,0.276669,0.503906,0.0234375,PA
897,B92,64,0.31289,0.5,0.0625,PA
898,B92,512,0.261498,0.494141,0.00390625,PA
899,B92,64,0.311359,0.46875,0.015625,PA
900,B92,2048,0.31287,0.484375,0.0576172,PA
901,B92,1024,0.330195,0.460938,0.0585938,PA
902,B92,2048,0.271055,0.499023,0.0185547,PA
903,B92,2048,0.306607,0.508301,0.0595703,PA
904,B92,2048,0.278849,0.496094,0.0258789,PA
905,B92,256,0.304247,0.496094,0.0742188,PA
906,B92,2048,0.29059,0.501465,0.0424805,PA
907,B92,2048,0.284846,0.515625,0.0419922,PA
908,B92,64,0.283489,0.5,0.03125,PA
909,B92,128,0.28958,0.554688,0.0546875,PA
910,B92,1024,0.323313,0.474609,0.0664062,PA
911,B92,64,0.326412,0.421875,0,PA
912,B92,64,0.292465,0.515625,0.109375,PA
913,B92,2048,0.273364,0.49707,0.0214844,PA
914,B92,4096,0.321802,0.496582,0.0649414,PA
915,B92,2048,0.281724,0.516113,0.0444336,PA
916,B92,512,0.299801,0.466797,0.03125,PA
917,B92,256,0.268835,0.503906,0.015625,PA
918,B92,1024,0.317008,0.500977,0.0585938,PA
919,B92,1024,0.269498,0.483398,0.0126953,PA
920,B92,128,0.305336,0.539062,0.09375,PA
921,B92,128,0.298369,0.460938,0.0390625,PA
922,B92,4096,0.296766,0.501953,0.0478516,PA
923,B92,128,0.265188,0.523438,0,PA
924,B92,512,0.301945,0.513672,0.0644531,PA
925,B92,1024,0.3056,0.498047,0.0595703,PA
926,B92,64,0.24454,0.53125,0,PA
927,B92,1024,0.277569,0.493164,0.0273438,PA
928,B92,64,0.310164,0.53125,0.046875,PA
929,B92,128,0.352505,0.40625,0.03125,PA
930,B92,256,0.307451,0.402344,0.0078125,PA
931,B92,512,0.273288,0.535156,0.0449219,PA
932,B92,128,0.225417,0.59375,0.046875,PA
933,B92,256,0.261761,0.523438,0.0273438,PA
934,B92,64,0.251379,0.578125,0.015625,PA
935,B92,1024,0.273264,0.488281,0.0185547,PA
936,B92,2048,0.320004,0.490234,0.0581055,PA
937,B92,64,0.336998,0.453125,0.09375,PA
938,B92,512,0.312693,0.482422,0.046875,PA
939,B92,256,0.261199,0.558594,0.0507812,PA
940,B92,4096,0.274457,0.49585,0.0234375,PA
941,B92,2048,0.320816,0.498047,0.0649414,PA
942,B92,2048,0.303831,0.503906,0.0517578,PA
943,B92,2048,0.26564,0.503418,0.0151367,PA
944,B92,512,0.311917,0.46875,0.0527344,PA
945,B92,1024,0.3193,0.508789,0.0771484,PA
946,B92,1024,0.276011,0.485352,0.0117188,PA
947,B92,512,0.301547,0.464844,0.0214844,PA
948,B92,1024,0.261057,0.499023,0.00878906,PA
949,B92,256,0.253663,0.515625,0.0117188,PA
950,B92,512,0.258623,0.513672,0.0214844,PA
951,B92,1024,0.264965,0.490234,0.0146484,PA
952,B92,64,0.332816,0.453125,0.09375,PA
953,B92,64,0.29386,0.46875,0.015625,PA
954,B92,128,0.360027,0.40625,0.0625,PA
955,B92,4096,0.29432,0.497314,0.0458984,PA
956,B92,128,0.301641,0.515625,0.09375,PA
957,B92,256,0.288527,0.507812,0.0585938,PA
958,B92,128,0.278874,0.523438,0.0078125,PA
959,B92,64,0.296411,0.453125,0.015625,PA
960,B92,64,0.232009,0.609375,0.03125,PA
961,B92,1024,0.256591,0.522461,0.00878906,PA
962,B92,64,0.236218,0.578125,0,PA
963,B92,1024,0.304036,0.512695,0.0605469,PA
964,B92,1024,0.300618,0.458008,0.0263672,PA
965,B92,2048,0.319781,0.492188,0.065918,PA
966,B92,4096,0.284824,0.498779,0.0383301,PA
967,B92,64,0.293257,0.5,0.03125,PA
968,B92,4096,0.28665,0.496338,0.0275879,PA
969,B92,2048,0.285839,0.510254,0.0375977,PA
970,B92,512,0.29272,0.525391,0.0527344,PA
971,B92,512,0.312222,0.472656,0.0605469,PA
972,B92,2048,0.291764,0.496582,0.0385742,PA
973,B92,256,0.310183,0.476562,0.0351562,PA
974,B92,512,0.295312,0.519531,0.0527344,PA
975,B92,4096,0.261076,0.516357,0.0168457,PA
976,B92,4096,0.257606,0.507324,0.0100098,PA
977,B92,1024,0.270914,0.510742,0.0302734,PA
978,B92,128,0.243928,0.5625,0.0390625,PA
979,B92,4096,0.293072,0.502686,0.0454102,PA
980,B92,4096,0.260146,0.503418,0.00805664,PA
981,B92,128,0.323958,0.445312,0.0703125,PA
982,B92,4096,0.284406,0.510254,0.0358887,PA
983,B92,1024,0.305339,0.503906,0.046875,PA
984,B92,256,0.329876,0.484375,0.0625,PA
985,B92,4096,0.302359,0.510254,0.057373,PA
986,B92,64,0.267612,0.5,0.015625,PA
987,B92,4096,0.312092,0.497559,0.0612793,PA
988,B92,512,0.293917,0.482422,0.0273438,PA
989,B92,2048,0.288689,0.508301,0.0454102,PA
990,B92,512,0.293741,0.5,0.046875,PA
991,B92,256,0.281916,0.539062,0.0625,PA
992,B92,512,0.278341,0.507812,0.0214844,PA
993,B92,256,0.272262,0.484375,0.0117188,PA
994,B92,4096,0.275754,0.500488,0.0231934,PA
995,B92,2048,0.288208,0.508301,0.0429688,PA
996,B92,64,0.296638,0.46875,0.046875,PA
997,B92,512,0.310236,0.523438,0.0722656,PA
998,B92,512,0.312897,0.5,0.0527344,PA
999,B92,256,0.275151,0.484375,0.0234375,PA
1000,B92,256,0.270274,0.503906,0.0351562,PA
