id,protocol,num_bits,bit_error_rate,eve_success_rate_estimate,noise_level,attack_type
516,B92,4096,0.292941,0.511719,0.0478516,IRA
517,B92,4096,0.262855,0.509277,0.0178223,IRA
518,B92,256,0.275756,0.523438,0.0429688,IRA
519,B92,4096,0.27106,0.501221,0.0236816,IRA
520,B92,1024,0.26294,0.507812,0.0205078,IRA
521,B92,4096,0.317234,0.488525,0.0578613,IRA
522,B92,128,0.328442,0.46875,0.109375,IRA
523,B92,1024,0.286854,0.510742,0.0273438,IRA
524,B92,1024,0.26059,0.50293,0.0126953,IRA
525,B92,64,0.257814,0.640625,0.109375,IRA
526,B92,2048,0.322167,0.504395,0.0673828,IRA
527,B92,2048,0.271792,0.500488,0.0195312,IRA
528,B92,4096,0.265079,0.497559,0.0112305,IRA
529,B92,256,0.293317,0.480469,0.046875,IRA
530,B92,512,0.321298,0.492188,0.0859375,IRA
531,B92,128,0.34574,0.445312,0.0625,IRA
532,B92,2048,0.303008,0.5,0.0566406,IRA
533,B92,128,0.252165,0.539062,0.0234375,IRA
534,B92,512,0.32126,0.5,0.0566406,IRA
535,B92,128,0.343701,0.421875,0.0546875,IRA
536,B92,1024,0.296404,0.495117,0.0478516,IRA
537,B92,512,0.274867,0.492188,0.0234375,IRA
538,B92,64,0.306179,0.5,0.125,IRA
539,B92,64,0.368468,0.390625,0.046875,IRA
540,B92,64,0.186785,0.65625,0,IRA
541,B92,4096,0.312689,0.508301,0.0683594,IRA
542,B92,256,0.296886,0.425781,0.0078125,IRA
543,B92,512,0.304786,0.490234,0.0527344,IRA
544,B92,256,0.280633,0.527344,0.0390625,IRA
545,B92,2048,0.261859,0.498535,0.0146484,IRA
546,B92,128,0.320787,0.453125,0.0234375,IRA
547,B92,2048,0.307113,0.500488,0.0605469,IRA
548,B92,128,0.296673,0.5,0.03125,IRA
549,B92,64,0.322947,0.453125,0.078125,IRA
550,B92,64,0.268434,0.5,0.015625,IRA
551,B92,1024,0.304244,0.508789,0.0673828,IRA
552,B92,4096,0.289522,0.515625,0.0458984,IRA
553,B92,512,0.269818,0.496094,0.0175781,IRA
554,B92,512,0.328213,0.492188,0.0703125,IRA
555,B92,4096,0.281381,0.495605,0.0314941,IRA
556,B92,1024,0.282418,0.488281,0.0253906,IRA
557,B92,128,0.249619,0.523438,0,IRA
558,B92,512,0.302151,0.501953,0.046875,IRA
559,B92,64,0.325872,0.484375,0.015625,IRA
560,B92,1024,0.307939,0.533203,0.0615234,IRA
561,B92,4096,0.285745,0.505615,0.0388184,IRA
562,B92,2048,0.275786,0.51123,0.0336914,IRA
563,B92,1024,0.30171,0.505859,0.0625,IRA
564,B92,2048,0.275135,0.514648,0.034668,IRA
565,B92,256,0.336223,0.46875,0.09375,IRA
566,B92,2048,0.313276,0.482422,0.0688477,IRA
567,B92,512,0.283944,0.482422,0.0175781,IRA
568,B92,2048,0.318236,0.512207,0.0683594,IRA
569,B92,128,0.285179,0.46875,0.015625,IRA
570,B92,2048,0.30743,0.491211,0.043457,IRA
571,B92,1024,0.27874,0.478516,0.0214844,IRA
572,B92,256,0.301417,0.464844,0.03125,IRA
573,B92,512,0.328855,0.488281,0.0761719,IRA
574,B92,4096,0.275047,0.491699,0.0222168,IRA
575,B92,2048,0.327113,0.484375,0.0751953,IRA
576,B92,256,0.270673,0.480469,0.0078125,IRA
577,B92,2048,0.266429,0.489746,0.0107422,IRA
578,B92,512,0.298281,0.490234,0.0449219,IRA
579,B92,256,0.2754,0.476562,0.0234375,IRA
580,B92,4096,0.302991,0.509033,0.0554199,IRA
581,B92,1024,0.30864,0.513672,0.0654297,IRA
582,B92,512,0.272106,0.519531,0.0234375,IRA
583,B92,2048,0.257725,0.520508,0.0185547,IRA
584,B92,128,0.278106,0.53125,0.0546875,IRA
585,B92,128,0.268011,0.492188,0.015625,IRA
586,B92,512,0.321463,0.470703,0.0664062,IRA
587,B92,2048,0.302834,0.487305,0.0463867,IRA
588,B92,2048,0.309355,0.486816,0.0556641,IRA
589,B92,64,0.298801,0.515625,0.109375,IRA
590,B92,64,0.260109,0.5,0,IRA
591,B92,128,0.265661,0.492188,0.015625,IRA
592,B92,512,0.257378,0.505859,0.0175781,IRA
593,B92,256,0.250723,0.550781,0.0273438,IRA
594,B92,2048,0.283678,0.507324,0.0410156,IRA
595,B92,512,0.262583,0.529297,0.0175781,IRA
596,B92,1024,0.273655,0.509766,0.0273438,IRA
597,B92,4096,0.277528,0.51416,0.0327148,IRA
598,B92,2048,0.288376,0.506836,0.0419922,IRA
599,B92,1024,0.306778,0.492188,0.0527344,IRA
600,B92,4096,0.263789,0.492188,0.0109863,IRA
601,B92,4096,0.319097,0.508545,0.0708008,IRA
602,B92,64,0.282426,0.515625,0.0625,IRA
603,B92,64,0.298787,0.484375,0.03125,IRA
604,B92,2048,0.267849,0.509766,0.0214844,IRA
605,B92,1024,0.302506,0.482422,0.0458984,IRA
606,B92,512,0.262897,0.517578,0.0234375,IRA
607,B92,1024,0.299133,0.512695,0.0546875,IRA
608,B92,128,0.334356,0.46875,0.078125,IRA
609,B92,4096,0.283245,0.496582,0.0319824,IRA
610,B92,2048,0.3047,0.490723,0.0424805,IRA
611,B92,4096,0.315649,0.497559,0.059082,IRA
612,B92,64,0.252054,0.515625,0.03125,IRA
613,B92,2048,0.31237,0.500488,0.0644531,IRA
614,B92,2048,0.309758,0.506836,0.0668945,IRA
615,B92,1024,0.28922,0.492188,0.0322266,IRA
616,B92,1024,0.255013,0.509766,0.0146484,IRA
617,B92,4096,0.295707,0.510986,0.048584,IRA
618,B92,512,0.255365,0.509766,0.0136719,IRA
619,B92,4096,0.322916,0.496826,0.0742188,IRA
620,B92,2048,0.262165,0.491699,0.00830078,IRA
621,B92,256,0.276658,0.464844,0.00390625,IRA
622,B92,1024,0.298997,0.52832,0.0595703,IRA
623,B92,2048,0.30877,0.489746,0.0522461,IRA
624,B92,512,0.29033,0.513672,0.0410156,IRA
625,B92,2048,0.265555,0.519531,0.0200195,IRA
626,B92,1024,0.290791,0.474609,0.0263672,IRA
627,B92,512,0.310685,0.513672,0.0703125,IRA
628,B92,256,0.269708,0.523438,0.0429688,IRA
629,B92,1024,0.329796,0.485352,0.0732422,IRA
630,B92,512,0.292583,0.509766,0.0488281,IRA
631,B92,2048,0.30726,0.501953,0.0556641,IRA
632,B92,256,0.304447,0.503906,0.0742188,IRA
633,B92,2048,0.256292,0.508789,0.0185547,IRA
634,B92,4096,0.270778,0.491455,0.0161133,IRA
635,B92,4096,0.320859,0.50293,0.0783691,IRA
636,B92,512,0.313441,0.472656,0.0410156,IRA
637,B92,512,0.311598,0.466797,0.0390625,IRA
638,B92,256,0.294577,0.523438,0.0703125,IRA
639,B92,128,0.275536,0.570312,0.03125,IRA
640,B92,128,0.277566,0.546875,0.046875,IRA
641,B92,2048,0.282873,0.487793,0.0292969,IRA
642,B92,2048,0.319967,0.500977,0.065918,IRA
643,B92,512,0.259248,0.523438,0.0253906,IRA
644,B92,512,0.293752,0.457031,0.0175781,IRA
645,B92,4096,0.292398,0.505371,0.041748,IRA
646,B92,128,0.281365,0.523438,0.03125,IRA
647,B92,64,0.289388,0.484375,0.046875,IRA
648,B92,128,0.313561,0.484375,0.0546875,IRA
649,B92,4096,0.274413,0.502441,0.0234375,IRA
650,B92,64,0.331319,0.484375,0.046875,IRA
651,B92,128,0.284525,0.515625,0.0390625,IRA
652,B92,64,0.262776,0.625,0.03125,IRA
653,B92,256,0.317976,0.496094,0.0820312,IRA
654,B92,256,0.289777,0.550781,0.0390625,IRA
655,B92,128,0.280142,0.476562,0.0078125,IRA
656,B92,2048,0.30227,0.507324,0.0561523,IRA
657,B92,1024,0.260341,0.504883,0.0136719,IRA
658,B92,4096,0.308134,0.500977,0.060791,IRA
659,B92,2048,0.242656,0.538086,0.0107422,IRA
660,B92,128,0.256274,0.523438,0.03125,IRA
661,B92,128,0.303629,0.515625,0.0625,IRA
662,B92,128,0.319715,0.429688,0.015625,IRA
663,B92,512,0.262769,0.496094,0.015625,IRA
664,B92,64,0.286901,0.5,0.015625,IRA
665,B92,512,0.291212,0.511719,0.0449219,IRA
666,B92,256,0.331889,0.480469,0.0820312,IRA
667,B92,4096,0.286957,0.496582,0.0358887,IRA
668,B92,256,0.277703,0.492188,0.0195312,IRA
669,B92,128,0.302032,0.476562,0.03125,IRA
670,B92,1024,0.319521,0.499023,0.0556641,IRA
671,B92,4096,0.265423,0.50415,0.0183105,IRA
672,B92,128,0.281284,0.53125,0.0234375,IRA
673,B92,128,0.339209,0.421875,0.0234375,IRA
674,B92,512,0.311197,0.509766,0.0527344,IRA
675,B92,1024,0.264484,0.5,0.0126953,IRA
676,B92,256,0.286498,0.5,0.0546875,IRA
677,B92,4096,0.273026,0.483887,0.0119629,IRA
678,B92,64,0.284943,0.53125,0.03125,IRA
679,B92,4096,0.27794,0.505859,0.0300293,IRA
680,B92,256,0.321515,0.472656,0.0585938,IRA
681,B92,512,0.273759,0.511719,0.0253906,IRA
682,B92,4096,0.29523,0.508789,0.0473633,IRA
683,B92,2048,0.262942,0.498535,0.0107422,IRA
684,B92,64,0.285544,0.546875,0.0625,IRA
685,B92,512,0.273283,0.494141,0.0175781,IRA
686,B92,128,0.235859,0.570312,0.015625,IRA
687,B92,256,0.308422,0.488281,0.0742188,IRA
688,B92,64,0.243976,0.53125,0.015625,IRA
689,B92,1024,0.266948,0.53418,0.0371094,IRA
690,B92,128,0.255595,0.585938,0.0546875,IRA
691,B92,512,0.264299,0.519531,0.0234375,IRA
692,B92,512,0.27214,0.478516,0.0117188,IRA
693,B92,1024,0.29534,0.476562,0.03125,IRA
694,B92,512,0.276237,0.492188,0.0195312,IRA
695,B92,256,0.297113,0.496094,0.046875,IRA
696,B92,4096,0.276606,0.512695,0.03125,IRA
697,B92,2048,0.254886,0.518555,0.0102539,IRA
698,B92,1024,0.296015,0.525391,0.0625,IRA
699,B92,256,0.286321,0.476562,0.0195312,IRA
700,B92,64,0.279678,0.515625,0.015625,IRA
701,B92,1024,0.28771,0.52832,0.0517578,IRA
702,B92,256,0.267812,0.535156,0.0390625,IRA
703,B92,128,0.274907,0.476562,0.015625,IRA
704,B92,64,0.300816,0.4375,0.015625,IRA
705,B92,2048,0.299529,0.490234,0.0371094,IRA
706,B92,128,0.337833,0.445312,0.046875,IRA
707,B92,2048,0.285265,0.5,0.0371094,IRA
708,B92,512,0.286752,0.53125,0.0546875,IRA
709,B92,512,0.268582,0.5,0.0136719,IRA
710,B92,2048,0.259604,0.504395,0.0131836,IRA
711,B92,2048,0.297876,0.496582,0.050293,IRA
712,B92,256,0.276111,0.523438,0.0507812,IRA
713,B92,512,0.286208,0.513672,0.0351562,IRA
714,B92,4096,0.294745,0.498779,0.0388184,IRA
715,B92,4096,0.289024,0.500977,0.0393066,IRA
716,B92,256,0.272087,0.5,0.0273438,IRA
717,B92,2048,0.259178,0.506836,0.0151367,IRA
718,B92,256,0.291938,0.570312,0.0664062,IRA
719,B92,256,0.33028,0.480469,0.078125,IRA
720,B92,128,0.309337,0.492188,0.0703125,IRA
721,B92,4096,0.269517,0.487549,0.0129395,IRA
722,B92,512,0.301362,0.505859,0.0585938,IRA
723,B92,2048,0.275744,0.478516,0.0117188,IRA
724,B92,1024,0.276933,0.514648,0.0322266,IRA
725,B92,1024,0.271296,0.539062,0.0390625,IRA
726,B92,256,0.30529,0.421875,0.0078125,IRA
727,B92,2048,0.323562,0.499512,0.0786133,IRA
728,B92,1024,0.3042,0.480469,0.0478516,IRA
729,B92,512,0.295526,0.509766,0.0566406,IRA
730,B92,1024,0.299495,0.513672,0.0527344,IRA
731,B92,4096,0.305707,0.501221,0.0571289,IRA
732,B92,256,0.326031,0.472656,0.0664062,IRA
733,B92,4096,0.321357,0.494629,0.0725098,IRA
734,B92,256,0.267647,0.492188,0.0117188,IRA
735,B92,1024,0.281867,0.498047,0.0234375,IRA
736,B92,1024,0.308905,0.500977,0.0585938,IRA
737,B92,64,0.267798,0.5,0.015625,IRA
738,B92,4096,0.322067,0.487549,0.0661621,IRA
739,B92,512,0.306602,0.474609,0.0410156,IRA
740,B92,4096,0.280423,0.495361,0.0268555,IRA
741,B92,256,0.276308,0.480469,0.015625,IRA
742,B92,512,0.270721,0.541016,0.0332031,IRA
743,B92,1024,0.291443,0.515625,0.0566406,IRA
744,B92,256,0.281154,0.558594,0.0664062,IRA
745,B92,128,0.310964,0.5,0.0625,IRA
746,B92,2048,0.281453,0.487305,0.0263672,IRA
747,B92,128,0.241951,0.539062,0.03125,IRA
748,B92,4096,0.274848,0.50708,0.0263672,IRA
749,B92,64,0.292134,0.46875,0.03125,IRA
750,B92,512,0.303475,0.492188,0.046875,IRA
751,B92,2048,0.327389,0.493652,0.0742188,IRA
752,B92,256,0.281566,0.472656,0.0117188,IRA
753,B92,2048,0.302275,0.494629,0.0473633,IRA
754,B92,2048,0.302886,0.505371,0.0566406,IRA
755,B92,512,0.291672,0.482422,0.0390625,IRA
756,B92,512,0.280323,0.511719,0.0292969,IRA
757,B92,1024,0.268433,0.505859,0.0185547,IRA
758,B92,512,0.288306,0.492188,0.0410156,IRA
759,B92,2048,0.298226,0.508301,0.0522461,IRA
760,B92,128,0.292403,0.484375,0.03125,IRA
761,B92,2048,0.283694,0.510742,0.0371094,IRA
762,B92,4096,0.262967,0.491699,0.00854492,IRA
763,B92,128,0.287794,0.453125,0.0234375,IRA
764,B92,64,0.283277,0.53125,0.0625,IRA
765,B92,256,0.268455,0.484375,0.00390625,IRA
766,B92,512,0.29986,0.494141,0.0273438,IRA
767,B92,512,0.263984,0.496094,0.00976562,IRA
768,B92,2048,0.282594,0.493652,0.0234375,IRA
769,B92,256,0.315087,0.496094,0.0742188,IRA
770,B92,512,0.31923,0.492188,0.0644531,IRA
771,B92,256,0.301437,0.492188,0.0273438,IRA
772,B92,2048,0.289621,0.481934,0.0297852,IRA
773,B92,256,0.281867,0.519531,0.0546875,IRA
774,B92,64,0.341398,0.453125,0.0625,IRA
775,B92,64,0.292191,0.546875,0.078125,IRA
776,B92,128,0.321921,0.5,0.0859375,IRA
777,B92,64,0.280167,0.5,0.046875,IRA
778,B92,256,0.257404,0.507812,0.0117188,IRA
779,B92,64,0.322297,0.453125,0.015625,IRA
780,B92,512,0.274971,0.482422,0.0234375,IRA
781,B92,2048,0.282206,0.494141,0.0341797,IRA
782,B92,512,0.295345,0.507812,0.0703125,IRA
783,B92,256,0.290742,0.492188,0.0507812,IRA
784,B92,1024,0.285957,0.482422,0.03125,IRA
785,B92,128,0.300515,0.515625,0.09375,IRA
786,B92,2048,0.311885,0.520508,0.0668945,IRA
787,B92,4096,0.309367,0.49707,0.0581055,IRA
788,B92,128,0.310832,0.515625,0.078125,IRA
789,B92,512,0.280384,0.513672,0.0449219,IRA
790,B92,256,0.276086,0.53125,0.0507812,IRA
791,B92,256,0.332357,0.46875,0.0703125,IRA
792,B92,1024,0.283456,0.498047,0.0400391,IRA
793,B92,2048,0.316914,0.493164,0.0581055,IRA
794,B92,1024,0.290184,0.503906,0.0439453,IRA
795,B92,1024,0.281296,0.504883,0.0244141,IRA
796,B92,4096,0.31563,0.500488,0.0617676,IRA
797,B92,1024,0.304262,0.491211,0.0537109,IRA
798,B92,64,0.248958,0.578125,0.03125,IRA
799,B92,2048,0.293104,0.496094,0.0405273,IRA
800,B92,128,0.301555,0.53125,0.0390625,IRA
801,B92,256,0.28657,0.53125,0.0507812,IRA
802,B92,2048,0.313763,0.515137,0.0649414,IRA
803,B92,64,0.259777,0.5625,0.046875,IRA
804,B92,128,0.317759,0.429688,0.0546875,IRA
805,B92,64,0.290437,0.4375,0.015625,IRA
806,B92,4096,0.326508,0.492188,0.0712891,IRA
807,B92,128,0.256973,0.515625,0.015625,IRA
808,B92,64,0.269574,0.59375,0.078125,IRA
809,B92,64,0.295791,0.53125,0.03125,IRA
810,B92,512,0.291894,0.447266,0.0117188,IRA
811,B92,2048,0.326536,0.491211,0.074707,IRA
812,B92,512,0.276179,0.494141,0.0273438,IRA
813,B92,256,0.27245,0.503906,0.0195312,IRA
814,B92,1024,0.276278,0.472656,0.0107422,IRA
815,B92,128,0.326897,0.476562,0.046875,IRA
816,B92,128,0.280502,0.507812,0.109375,IRA
817,B92,4096,0.318858,0.504395,0.0773926,IRA
818,B92,256,0.27795,0.480469,0.015625,IRA
819,B92,512,0.310698,0.470703,0.0390625,IRA
820,B92,64,0.347591,0.4375,0.09375,IRA
821,B92,512,0.284383,0.505859,0.0507812,IRA
822,B92,4096,0.291066,0.50415,0.0424805,IRA
823,B92,2048,0.289537,0.50293,0.0449219,IRA
824,B92,256,0.293502,0.53125,0.0390625,IRA
825,B92,256,0.303795,0.46875,0.0546875,IRA
826,B92,4096,0.321374,0.494629,0.0751953,IRA
827,B92,2048,0.285818,0.482422,0.0249023,IRA
828,B92,1024,0.279614,0.46875,0.00976562,IRA
829,B92,128,0.2831,0.515625,0.03125,IRA
830,B92,512,0.332772,0.476562,0.078125,IRA
831,B92,256,0.2594,0.539062,0.0078125,IRA
832,B92,256,0.283348,0.550781,0.0273438,IRA
833,B92,1024,0.273352,0.485352,0.0166016,IRA
834,B92,256,0.281885,0.507812,0.046875,IRA
835,B92,4096,0.278044,0.504395,0.0292969,IRA
836,B92,4096,0.294739,0.499023,0.0395508,IRA
837,B92,256,0.254581,0.507812,0.0117188,IRA
838,B92,2048,0.297706,0.509766,0.0561523,IRA
839,B92,512,0.274485,0.517578,0.0390625,IRA
840,B92,2048,0.299374,0.499023,0.0488281,IRA
841,B92,512,0.26147,0.505859,0.0195312,IRA
842,B92,4096,0.317453,0.504883,0.0666504,IRA
843,B92,4096,0.298305,0.496582,0.0539551,IRA
844,B92,128,0.301577,0.476562,0.0390625,IRA
845,B92,128,0.305358,0.445312,0.0390625,IRA
846,B92,2048,0.295917,0.496582,0.0410156,IRA
847,B92,4096,0.305738,0.496094,0.0610352,IRA
848,B92,64,0.294292,0.484375,0.03125,IRA
849,B92,256,0.264628,0.492188,0.00390625,IRA
850,B92,64,0.310337,0.40625,0,IRA
851,B92,64,0.336645,0.46875,0.0625,IRA
852,B92,128,0.235547,0.546875,0.015625,IRA
853,B92,1024,0.296559,0.491211,0.0361328,IRA
854,B92,128,0.277399,0.546875,0.015625,IRA
855,B92,256,0.323263,0.472656,0.0742188,IRA
856,B92,512,0.267703,0.552734,0.0566406,IRA
857,B92,4096,0.278275,0.49707,0.0236816,IRA
858,B92,256,0.314377,0.5,0.0859375,IRA
859,B92,512,0.287549,0.521484,0.0507812,IRA
860,B92,64,0.30529,0.5,0.09375,IRA
861,B92,512,0.308673,0.507812,0.0625,IRA
862,B92,128,0.288932,0.554688,0.0234375,IRA
863,B92,512,0.294643,0.474609,0.0390625,IRA
864,B92,256,0.264543,0.550781,0.0585938,IRA
865,B92,1024,0.284825,0.495117,0.0224609,IRA
866,B92,2048,0.326315,0.487305,0.0761719,IRA
867,B92,128,0.307123,0.476562,0.0625,IRA
868,B92,256,0.270288,0.492188,0.0351562,IRA
869,B92,64,0.287702,0.484375,0.03125,IRA
870,B92,128,0.292121,0.460938,0.0078125,IRA
871,B92,256,0.279948,0.496094,0.0234375,IRA
872,B92,128,0.329931,0.476562,0.0625,IRA
873,B92,1024,0.315459,0.498047,0.0498047,IRA
874,B92,1024,0.31723,0.492188,0.0722656,IRA
875,B92,128,0.297469,0.523438,0.0546875,IRA
876,B92,1024,0.279142,0.505859,0.0322266,IRA
877,B92,64,0.322406,0.484375,0.09375,IRA
878,B92,512,0.282827,0.488281,0.0273438,IRA
879,B92,4096,0.27209,0.497559,0.0185547,IRA
880,B92,128,0.240968,0.546875,0.0078125,IRA
881,B92,512,0.291698,0.525391,0.0488281,IRA
882,B92,256,0.295435,0.472656,0.046875,IRA
883,B92,64,0.301046,0.515625,0.046875,IRA
884,B92,64,0.30609,0.53125,0.078125,IRA
885,B92,4096,0.287401,0.487061,0.0322266,IRA
886,B92,4096,0.306018,0.48877,0.0422363,IRA
887,B92,128,0.317505,0.515625,0.109375,IRA
888,B92,256,0.324529,0.496094,0.078125,IRA
889,B92,2048,0.274029,0.508789,0.0249023,IRA
890,B92,4096,0.270875,0.510742,0.0307617,IRA
891,B92,64,0.326811,0.4375,0.015625,IRA
892,B92,4096,0.304048,0.513672,0.0578613,IRA
893,B92,256,0.228459,0.570312,0.0234375,IRA
894,B92,4096,0.265948,0.508789,0.0175781,IRA
895,B92,512,0.263011,0.496094,0.00976562,IRA
896,B92,4096,0.267511,0.501465,0.0166016,IRA
897,B92,256,0.247872,0.539062,0.015625,IRA
898,B92,256,0.260205,0.503906,0.0117188,IRA
899,B92,128,0.332652,0.453125,0.0703125,IRA
900,B92,512,0.267376,0.519531,0.0253906,IRA
901,B92,1024,0.26688,0.498047,0.015625,IRA
902,B92,128,0.297337,0.46875,0.046875,IRA
903,B92,128,0.324016,0.40625,0.0546875,IRA
904,B92,256,0.277817,0.484375,0.03125,IRA
905,B92,4096,0.281204,0.496582,0.0292969,IRA
906,B92,64,0.324238,0.5,0.09375,IRA
907,B92,64,0.315362,0.4375,0.03125,IRA
908,B92,256,0.296225,0.457031,0.015625,IRA
909,B92,256,0.27796,0.507812,0.0390625,IRA
910,B92,256,0.276246,0.519531,0.0117188,IRA
911,B92,256,0.278212,0.464844,0.00390625,IRA
912,B92,4096,0.306814,0.496094,0.0537109,IRA
913,B92,1024,0.27598,0.487305,0.0117188,IRA
914,B92,64,0.358689,0.328125,0.03125,IRA
915,B92,64,0.275251,0.53125,0.03125,IRA
916,B92,512,0.262075,0.529297,0.0332031,IRA
917,B92,2048,0.287676,0.494629,0.0356445,IRA
918,B92,512,0.329954,0.480469,0.0605469,IRA
919,B92,512,0.303771,0.505859,0.0488281,IRA
920,B92,512,0.328486,0.476562,0.0683594,IRA
921,B92,1024,0.284734,0.517578,0.0449219,IRA
922,B92,512,0.250794,0.517578,0.0117188,IRA
923,B92,4096,0.323757,0.496338,0.0654297,IRA
924,B92,1024,0.315294,0.514648,0.0693359,IRA
925,B92,128,0.299625,0.421875,0.0234375,IRA
926,B92,64,0.277147,0.578125,0.078125,IRA
927,B92,512,0.275386,0.496094,0.0195312,IRA
928,B92,2048,0.315321,0.509277,0.0688477,IRA
929,B92,512,0.337895,0.46875,0.101562,IRA
930,B92,128,0.279986,0.492188,0.0390625,IRA
931,B92,2048,0.27585,0.50293,0.0283203,IRA
932,B92,2048,0.324917,0.498047,0.0737305,IRA
933,B92,512,0.287223,0.529297,0.0507812,IRA
934,B92,1024,0.295412,0.521484,0.0498047,IRA
935,B92,256,0.258437,0.527344,0.0195312,IRA
936,B92,2048,0.272022,0.495605,0.019043,IRA
937,B92,64,0.292585,0.4375,0,IRA
938,B92,64,0.333833,0.4375,0.125,IRA
939,B92,256,0.290552,0.507812,0.0390625,IRA
940,B92,128,0.334796,0.46875,0.0703125,IRA
941,B92,4096,0.307963,0.498779,0.0551758,IRA
942,B92,128,0.308459,0.476562,0.0234375,IRA
943,B92,128,0.340284,0.414062,0.046875,IRA
944,B92,64,0.342161,0.453125,0.109375,IRA
945,B92,1024,0.306109,0.494141,0.0556641,IRA
946,B92,128,0.247582,0.578125,0.046875,IRA
947,B92,256,0.296734,0.488281,0.0429688,IRA
948,B92,128,0.322747,0.492188,0.0546875,IRA
949,B92,4096,0.29163,0.494629,0.0373535,IRA
950,B92,1024,0.260892,0.498047,0.00878906,IRA
951,B92,4096,0.269757,0.509033,0.0209961,IRA
952,B92,1024,0.286956,0.500977,0.0332031,IRA
953,B92,2048,0.286823,0.492188,0.0400391,IRA
954,B92,1024,0.316616,0.489258,0.0566406,IRA
955,B92,2048,0.302358,0.506348,0.0527344,IRA
956,B92,512,0.323788,0.5,0.0761719,IRA
957,B92,1024,0.29296,0.513672,0.0498047,IRA
958,B92,2048,0.275465,0.510742,0.0371094,IRA
959,B92,1024,0.286806,0.478516,0.0332031,IRA
960,B92,128,0.297885,0.492188,0.0703125,IRA
961,B92,2048,0.293401,0.508789,0.0429688,IRA
962,B92,4096,0.29317,0.497314,0.0415039,IRA
963,B92,4096,0.280422,0.490967,0.03125,IRA
964,B92,256,0.289422,0.492188,0.0234375,IRA
965,B92,64,0.401711,0.3125,0.03125,IRA
966,B92,256,0.262363,0.519531,0.0234375,IRA
967,B92,1024,0.298086,0.493164,0.0410156,IRA
968,B92,4096,0.319672,0.489746,0.0576172,IRA
969,B92,64,0.323074,0.484375,0.140625,IRA
970,B92,1024,0.32053,0.488281,0.0732422,IRA
971,B92,128,0.30309,0.460938,0.03125,IRA
972,B92,4096,0.317935,0.497803,0.0654297,IRA
973,B92,128,0.326543,0.492188,0.0546875,IRA
974,B92,1024,0.289711,0.513672,0.0458984,IRA
975,B92,128,0.265298,0.5625,0.03125,IRA
976,B92,2048,0.277237,0.499023,0.034668,IRA
977,B92,2048,0.307763,0.506348,0.0576172,IRA
978,B92,64,0.285477,0.46875,0.015625,IRA
979,B92,2048,0.289078,0.507812,0.0556641,IRA
980,B92,4096,0.322744,0.495117,0.0700684,IRA
981,B92,4096,0.328669,0.486328,0.072998,IRA
982,B92,64,0.310577,0.453125,0.015625,IRA
983,B92,512,0.27896,0.511719,0.0410156,IRA
984,B92,2048,0.301147,0.491699,0.046875,IRA
985,B92,64,0.314528,0.5,0.078125,IRA
986,B92,512,0.307441,0.474609,0.0644531,IRA
987,B92,256,0.312764,0.476562,0.0585938,IRA
988,B92,1024,0.312968,0.501953,0.0664062,IRA
989,B92,2048,0.295641,0.501465,0.0507812,IRA
990,B92,256,0.302213,0.46875,0.0195312,IRA
991,B92,256,0.294094,0.488281,0.03125,IRA
992,B92,512,0.301698,0.470703,0.0253906,IRA
993,B92,256,0.308843,0.507812,0.0703125,IRA
994,B92,2048,0.31069,0.492676,0.0639648,IRA
995,B92,1024,0.314355,0.482422,0.0507812,IRA
996,B92,512,0.31981,0.503906,0.0839844,IRA
997,B92,2048,0.307167,0.504883,0.0644531,IRA
998,B92,128,0.284905,0.5,0.03125,IRA
999,B92,1024,0.322585,0.475586,0.0605469,IRA
1000,B92,256,0.292145,0.476562,0.0351562,IRA
